 trial_no )----------variables-----------sum of variables--------objective value------------------
 236 )  0.107861 + 0.398081 + 0.130018 + 0.364040 +  = 1.000000, objective value => 0.690196 
 237 )  0.385754 + 0.257558 + 0.343235 + 0.013453 +  = 1.000000, objective value => 0.690196 
 238 )  0.204705 + 0.136930 + 0.439721 + 0.218643 +  = 1.000000, objective value => 0.762791 
 239 )  0.474412 + 0.055863 + 0.202670 + 0.267054 +  = 1.000000, objective value => 0.690196 
 240 )  0.080725 + 0.413671 + 0.220910 + 0.284695 +  = 1.000000, objective value => 0.734884 
 241 )  0.122565 + 0.228938 + 0.408208 + 0.240289 +  = 1.000000, objective value => 0.809524 
 242 )  0.371364 + 0.054658 + 0.399521 + 0.174456 +  = 1.000000, objective value => 0.690196 
 243 )  0.202348 + 0.252390 + 0.297879 + 0.247383 +  = 1.000000, objective value => 0.690196 
 244 )  0.281933 + 0.210825 + 0.181558 + 0.325684 +  = 1.000000, objective value => 0.690196 
 245 )  0.560902 + 0.251553 + 0.172006 + 0.015539 +  = 1.000000, objective value => 0.690196 
 246 )  0.229084 + 0.216478 + 0.240501 + 0.313936 +  = 1.000000, objective value => 0.690196 
 247 )  0.346477 + 0.396924 + 0.105901 + 0.150699 +  = 1.000000, objective value => 0.690196 
 248 )  0.416213 + 0.138117 + 0.080551 + 0.365119 +  = 1.000000, objective value => 0.690196 
 249 )  0.185756 + 0.150080 + 0.409778 + 0.254386 +  = 1.000000, objective value => 0.762791 
 250 )  0.339343 + 0.117092 + 0.510590 + 0.032975 +  = 1.000000, objective value => 0.690196 
 251 )  0.323616 + 0.277086 + 0.295687 + 0.103611 +  = 1.000000, objective value => 0.690196 
 252 )  0.040915 + 0.423361 + 0.235283 + 0.300441 +  = 1.000000, objective value => 0.734884 
 253 )  0.110893 + 0.412972 + 0.466008 + 0.010127 +  = 1.000000, objective value => 0.925000 
 254 )  0.185385 + 0.448806 + 0.323887 + 0.041922 +  = 1.000000, objective value => 0.925000 
 255 )  0.002431 + 0.280184 + 0.010982 + 0.706402 +  = 1.000000, objective value => 0.809524 
 256 )  0.106567 + 0.135080 + 0.311785 + 0.446569 +  = 1.000000, objective value => 0.809524 
 257 )  0.530886 + 0.166019 + 0.193891 + 0.109204 +  = 1.000000, objective value => 0.690196 
 258 )  0.056101 + 0.280807 + 0.489292 + 0.173800 +  = 1.000000, objective value => 0.809524 
 259 )  0.185753 + 0.351891 + 0.204632 + 0.257724 +  = 1.000000, objective value => 0.690196 
 260 )  0.189862 + 0.223496 + 0.064151 + 0.522491 +  = 1.000000, objective value => 0.690196 
 261 )  0.455417 + 0.269860 + 0.131029 + 0.143694 +  = 1.000000, objective value => 0.690196 
 262 )  0.604974 + 0.059623 + 0.250577 + 0.084826 +  = 1.000000, objective value => 0.690196 
 263 )  0.315081 + 0.167249 + 0.387662 + 0.130008 +  = 1.000000, objective value => 0.690196 
 264 )  0.000610 + 0.147426 + 0.330704 + 0.521260 +  = 1.000000, objective value => 0.809524 
 265 )  0.298789 + 0.115452 + 0.507590 + 0.078170 +  = 1.000000, objective value => 0.690196 
 266 )  0.402203 + 0.022253 + 0.488055 + 0.087489 +  = 1.000000, objective value => 0.690196 
 267 )  0.379129 + 0.147193 + 0.354051 + 0.119627 +  = 1.000000, objective value => 0.690196 
 268 )  0.139126 + 0.535386 + 0.280281 + 0.045207 +  = 1.000000, objective value => 0.925000 
 269 )  0.328228 + 0.143424 + 0.008189 + 0.520158 +  = 1.000000, objective value => 0.690196 
 270 )  0.533236 + 0.198455 + 0.046272 + 0.222037 +  = 1.000000, objective value => 0.690196 
 271 )  0.415147 + 0.279207 + 0.113671 + 0.191975 +  = 1.000000, objective value => 0.690196 
