 trial_no )----------variables-----------sum of variables--------objective value------------------
 1 )  0.001066 + 0.104715 + 0.239684 + 0.654535 +  = 1.000000, objective value => 0.809524 
 23 )  0.360129 + 0.199291 + 0.122171 + 0.318408 +  = 1.000000, objective value => 0.690196 
 24 )  0.198741 + 0.228175 + 0.265655 + 0.307429 +  = 1.000000, objective value => 0.690196 
 25 )  0.582483 + 0.404709 + 0.011482 + 0.001327 +  = 1.000000, objective value => 0.690196 
 26 )  0.386322 + 0.377109 + 0.153529 + 0.083039 +  = 1.000000, objective value => 0.690196 
 27 )  0.515389 + 0.165121 + 0.163873 + 0.155617 +  = 1.000000, objective value => 0.690196 
 28 )  0.272508 + 0.456999 + 0.112139 + 0.158354 +  = 1.000000, objective value => 0.734884 
 29 )  0.060416 + 0.501391 + 0.145154 + 0.293039 +  = 1.000000, objective value => 0.925000 
 30 )  0.233598 + 0.199585 + 0.276846 + 0.289970 +  = 1.000000, objective value => 0.690196 
 31 )  0.298832 + 0.251132 + 0.140609 + 0.309426 +  = 1.000000, objective value => 0.690196 
 32 )  0.261953 + 0.146669 + 0.491456 + 0.099922 +  = 1.000000, objective value => 0.690196 
 33 )  0.275740 + 0.149566 + 0.164860 + 0.409834 +  = 1.000000, objective value => 0.690196 
 34 )  0.323783 + 0.342517 + 0.092872 + 0.240827 +  = 1.000000, objective value => 0.690196 
 35 )  0.401849 + 0.074558 + 0.139002 + 0.384592 +  = 1.000000, objective value => 0.690196 
 36 )  0.483831 + 0.137637 + 0.202578 + 0.175954 +  = 1.000000, objective value => 0.690196 
 37 )  0.450235 + 0.075795 + 0.236915 + 0.237055 +  = 1.000000, objective value => 0.690196 
 38 )  0.304524 + 0.198807 + 0.127063 + 0.369605 +  = 1.000000, objective value => 0.690196 
 39 )  0.144369 + 0.364089 + 0.188902 + 0.302641 +  = 1.000000, objective value => 0.690196 
 40 )  0.201314 + 0.282425 + 0.346083 + 0.170178 +  = 1.000000, objective value => 0.690196 
 41 )  0.100244 + 0.427664 + 0.279057 + 0.193035 +  = 1.000000, objective value => 0.734884 
 42 )  0.379756 + 0.119949 + 0.245166 + 0.255129 +  = 1.000000, objective value => 0.690196 
 43 )  0.246568 + 0.484786 + 0.077563 + 0.191083 +  = 1.000000, objective value => 0.925000 
 44 )  0.545655 + 0.047654 + 0.132316 + 0.274376 +  = 1.000000, objective value => 0.690196 
 45 )  0.364593 + 0.229214 + 0.329027 + 0.077166 +  = 1.000000, objective value => 0.690196 
 46 )  0.288700 + 0.526494 + 0.107270 + 0.077537 +  = 1.000000, objective value => 0.670588 
 47 )  0.324079 + 0.445861 + 0.157507 + 0.072554 +  = 1.000000, objective value => 0.686275 
 48 )  0.209338 + 0.369669 + 0.107077 + 0.313915 +  = 1.000000, objective value => 0.690196 
 49 )  0.074649 + 0.412715 + 0.378686 + 0.133950 +  = 1.000000, objective value => 0.925000 
 50 )  0.539023 + 0.203619 + 0.089821 + 0.167536 +  = 1.000000, objective value => 0.690196 
 51 )  0.451402 + 0.228171 + 0.261618 + 0.058809 +  = 1.000000, objective value => 0.690196 
 52 )  0.220362 + 0.202486 + 0.286727 + 0.290425 +  = 1.000000, objective value => 0.690196 
 53 )  0.139642 + 0.257663 + 0.304416 + 0.298279 +  = 1.000000, objective value => 0.724000 
 54 )  0.184706 + 0.781250 + 0.003861 + 0.030183 +  = 1.000000, objective value => 0.925000 
 55 )  0.050663 + 0.459664 + 0.228891 + 0.260782 +  = 1.000000, objective value => 0.925000 
 56 )  0.161505 + 0.217945 + 0.203547 + 0.417004 +  = 1.000000, objective value => 0.728000 
 57 )  0.268706 + 0.202949 + 0.287961 + 0.240384 +  = 1.000000, objective value => 0.690196 
 58 )  0.397233 + 0.068477 + 0.238119 + 0.296171 +  = 1.000000, objective value => 0.690196 
 59 )  0.361902 + 0.048378 + 0.276605 + 0.313115 +  = 1.000000, objective value => 0.690196 
 60 )  0.009809 + 0.503314 + 0.023149 + 0.463728 +  = 1.000000, objective value => 0.925000 
 61 )  0.247781 + 0.068369 + 0.324168 + 0.359682 +  = 1.000000, objective value => 0.690196 
 62 )  0.166757 + 0.176296 + 0.313693 + 0.343255 +  = 1.000000, objective value => 0.690196 
 63 )  0.752334 + 0.098034 + 0.060403 + 0.089228 +  = 1.000000, objective value => 0.690196 
 64 )  0.284001 + 0.293429 + 0.261379 + 0.161191 +  = 1.000000, objective value => 0.690196 
 65 )  0.276861 + 0.180837 + 0.261491 + 0.280811 +  = 1.000000, objective value => 0.690196 
 66 )  0.088272 + 0.404674 + 0.161057 + 0.345996 +  = 1.000000, objective value => 0.690196 
 67 )  0.117583 + 0.309640 + 0.293667 + 0.279109 +  = 1.000000, objective value => 0.762791 
 68 )  0.262836 + 0.267291 + 0.381501 + 0.088373 +  = 1.000000, objective value => 0.690196 
 69 )  0.189927 + 0.278327 + 0.273879 + 0.257866 +  = 1.000000, objective value => 0.690196 
 70 )  0.283987 + 0.258214 + 0.263164 + 0.194635 +  = 1.000000, objective value => 0.690196 
 71 )  0.088263 + 0.192712 + 0.383329 + 0.335696 +  = 1.000000, objective value => 0.809524 
 72 )  0.260661 + 0.202344 + 0.264995 + 0.272000 +  = 1.000000, objective value => 0.690196 
 73 )  0.056676 + 0.429210 + 0.296131 + 0.217984 +  = 1.000000, objective value => 0.925000 
 74 )  0.298936 + 0.299016 + 0.254689 + 0.147359 +  = 1.000000, objective value => 0.690196 
 75 )  0.284807 + 0.279302 + 0.261716 + 0.174174 +  = 1.000000, objective value => 0.690196 
 76 )  0.287818 + 0.496376 + 0.021202 + 0.194604 +  = 1.000000, objective value => 0.925000 
 77 )  0.163924 + 0.373334 + 0.248352 + 0.214390 +  = 1.000000, objective value => 0.734884 
 78 )  0.551100 + 0.150269 + 0.075581 + 0.223051 +  = 1.000000, objective value => 0.690196 
 79 )  0.005008 + 0.259151 + 0.506197 + 0.229644 +  = 1.000000, objective value => 0.809524 
 80 )  0.387718 + 0.012624 + 0.060038 + 0.539619 +  = 1.000000, objective value => 0.690196 
 81 )  0.573347 + 0.307549 + 0.055044 + 0.064061 +  = 1.000000, objective value => 0.690196 
 82 )  0.275133 + 0.329905 + 0.183698 + 0.211264 +  = 1.000000, objective value => 0.690196 
 83 )  0.307763 + 0.008958 + 0.569761 + 0.113517 +  = 1.000000, objective value => 0.686275 
 84 )  0.062806 + 0.062999 + 0.589691 + 0.284504 +  = 1.000000, objective value => 0.762791 
 85 )  0.551481 + 0.311842 + 0.118963 + 0.017715 +  = 1.000000, objective value => 0.690196 
 86 )  0.119680 + 0.328387 + 0.292667 + 0.259266 +  = 1.000000, objective value => 0.762791 
 87 )  0.266136 + 0.311030 + 0.338711 + 0.084123 +  = 1.000000, objective value => 0.686275 
 88 )  0.280276 + 0.299000 + 0.079910 + 0.340814 +  = 1.000000, objective value => 0.690196 
 89 )  0.134773 + 0.414686 + 0.138772 + 0.311769 +  = 1.000000, objective value => 0.690196 
 90 )  0.051353 + 0.317011 + 0.192279 + 0.439357 +  = 1.000000, objective value => 0.809524 
 91 )  0.268881 + 0.316728 + 0.217267 + 0.197123 +  = 1.000000, objective value => 0.690196 
 92 )  0.477634 + 0.153284 + 0.315818 + 0.053265 +  = 1.000000, objective value => 0.690196 
 93 )  0.059632 + 0.567585 + 0.176640 + 0.196143 +  = 1.000000, objective value => 0.925000 
 94 )  0.077092 + 0.300832 + 0.309978 + 0.312098 +  = 1.000000, objective value => 0.809524 
 95 )  0.007855 + 0.344084 + 0.322324 + 0.325736 +  = 1.000000, objective value => 0.809524 
 96 )  0.536486 + 0.261468 + 0.200759 + 0.001287 +  = 1.000000, objective value => 0.690196 
 97 )  0.154871 + 0.338169 + 0.268965 + 0.237995 +  = 1.000000, objective value => 0.690196 
 98 )  0.134866 + 0.288615 + 0.530593 + 0.045926 +  = 1.000000, objective value => 0.762791 
 99 )  0.370580 + 0.415474 + 0.011256 + 0.202690 +  = 1.000000, objective value => 0.690196 
 100 )  0.323273 + 0.338481 + 0.311387 + 0.026858 +  = 1.000000, objective value => 0.686275 
 101 )  0.098023 + 0.321446 + 0.442290 + 0.138241 +  = 1.000000, objective value => 0.762791 
 102 )  0.029409 + 0.495556 + 0.080616 + 0.394419 +  = 1.000000, objective value => 0.925000 
 103 )  0.157853 + 0.263041 + 0.175799 + 0.403307 +  = 1.000000, objective value => 0.728000 
 104 )  0.294092 + 0.350749 + 0.279591 + 0.075568 +  = 1.000000, objective value => 0.686275 
 105 )  0.106105 + 0.485734 + 0.051901 + 0.356260 +  = 1.000000, objective value => 0.734884 
 106 )  0.335765 + 0.066511 + 0.250252 + 0.347472 +  = 1.000000, objective value => 0.690196 
 107 )  0.038442 + 0.476072 + 0.151947 + 0.333539 +  = 1.000000, objective value => 0.925000 
 108 )  0.377101 + 0.096596 + 0.480353 + 0.045950 +  = 1.000000, objective value => 0.690196 
 109 )  0.315967 + 0.197428 + 0.342303 + 0.144302 +  = 1.000000, objective value => 0.690196 
 110 )  0.164219 + 0.439408 + 0.043904 + 0.352469 +  = 1.000000, objective value => 0.690196 
 111 )  0.452377 + 0.032399 + 0.156987 + 0.358238 +  = 1.000000, objective value => 0.690196 
 112 )  0.244270 + 0.361060 + 0.209108 + 0.185563 +  = 1.000000, objective value => 0.690196 
 113 )  0.234071 + 0.291551 + 0.344949 + 0.129428 +  = 1.000000, objective value => 0.690196 
 114 )  0.387721 + 0.010539 + 0.177947 + 0.423793 +  = 1.000000, objective value => 0.690196 
 115 )  0.298506 + 0.307213 + 0.319442 + 0.074838 +  = 1.000000, objective value => 0.690196 
 116 )  0.224482 + 0.234996 + 0.256713 + 0.283809 +  = 1.000000, objective value => 0.690196 
 117 )  0.178321 + 0.398617 + 0.145652 + 0.277410 +  = 1.000000, objective value => 0.690196 
 118 )  0.120318 + 0.189640 + 0.606784 + 0.083258 +  = 1.000000, objective value => 0.809524 
 119 )  0.289307 + 0.320912 + 0.335575 + 0.054206 +  = 1.000000, objective value => 0.686275 
 120 )  0.280587 + 0.140664 + 0.305505 + 0.273244 +  = 1.000000, objective value => 0.690196 
 121 )  0.038219 + 0.280644 + 0.447235 + 0.233902 +  = 1.000000, objective value => 0.809524 
 122 )  0.205921 + 0.021965 + 0.346712 + 0.425402 +  = 1.000000, objective value => 0.686275 
 123 )  0.240822 + 0.313914 + 0.316900 + 0.128364 +  = 1.000000, objective value => 0.690196 
 124 )  0.167696 + 0.297575 + 0.183464 + 0.351264 +  = 1.000000, objective value => 0.690196 
 125 )  0.351722 + 0.294833 + 0.049912 + 0.303533 +  = 1.000000, objective value => 0.690196 
 126 )  0.151198 + 0.275674 + 0.212681 + 0.360448 +  = 1.000000, objective value => 0.728000 
 127 )  0.300765 + 0.192494 + 0.247475 + 0.259266 +  = 1.000000, objective value => 0.690196 
 128 )  0.217991 + 0.066810 + 0.274257 + 0.440942 +  = 1.000000, objective value => 0.690196 
 129 )  0.332740 + 0.259549 + 0.290343 + 0.117368 +  = 1.000000, objective value => 0.690196 
 130 )  0.063356 + 0.331989 + 0.218748 + 0.385906 +  = 1.000000, objective value => 0.809524 
 131 )  0.235024 + 0.280915 + 0.201103 + 0.282958 +  = 1.000000, objective value => 0.690196 
 132 )  0.258158 + 0.015335 + 0.369925 + 0.356583 +  = 1.000000, objective value => 0.686275 
 133 )  0.377749 + 0.243412 + 0.270164 + 0.108675 +  = 1.000000, objective value => 0.690196 
 134 )  0.366382 + 0.140790 + 0.369032 + 0.123797 +  = 1.000000, objective value => 0.690196 
 135 )  0.097100 + 0.067860 + 0.286694 + 0.548346 +  = 1.000000, objective value => 0.762791 
 136 )  0.131625 + 0.293831 + 0.176503 + 0.398041 +  = 1.000000, objective value => 0.728000 
 137 )  0.044303 + 0.226026 + 0.318797 + 0.410874 +  = 1.000000, objective value => 0.809524 
 138 )  0.130295 + 0.216037 + 0.286206 + 0.367463 +  = 1.000000, objective value => 0.724000 
 139 )  0.295046 + 0.296873 + 0.371894 + 0.036188 +  = 1.000000, objective value => 0.686275 
 140 )  0.175598 + 0.206420 + 0.284855 + 0.333127 +  = 1.000000, objective value => 0.690196 
 141 )  0.298333 + 0.299853 + 0.152451 + 0.249363 +  = 1.000000, objective value => 0.690196 
 142 )  0.402311 + 0.081086 + 0.163434 + 0.353169 +  = 1.000000, objective value => 0.690196 
 143 )  0.392616 + 0.113457 + 0.285154 + 0.208773 +  = 1.000000, objective value => 0.690196 
 144 )  0.117882 + 0.327291 + 0.226526 + 0.328301 +  = 1.000000, objective value => 0.690196 
 145 )  0.138932 + 0.201662 + 0.445568 + 0.213839 +  = 1.000000, objective value => 0.809524 
 146 )  0.379996 + 0.261342 + 0.175383 + 0.183279 +  = 1.000000, objective value => 0.690196 
 147 )  0.118565 + 0.200141 + 0.217160 + 0.464134 +  = 1.000000, objective value => 0.728000 
 148 )  0.166927 + 0.520551 + 0.196479 + 0.116042 +  = 1.000000, objective value => 0.925000 
 149 )  0.018960 + 0.232514 + 0.326384 + 0.422141 +  = 1.000000, objective value => 0.809524 
 150 )  0.262944 + 0.496593 + 0.162815 + 0.077648 +  = 1.000000, objective value => 0.716279 
 151 )  0.305390 + 0.131355 + 0.317913 + 0.245342 +  = 1.000000, objective value => 0.690196 
 152 )  0.012596 + 0.255862 + 0.396523 + 0.335019 +  = 1.000000, objective value => 0.809524 
 153 )  0.200262 + 0.192114 + 0.324045 + 0.283579 +  = 1.000000, objective value => 0.690196 
 154 )  0.294625 + 0.030443 + 0.491920 + 0.183012 +  = 1.000000, objective value => 0.686275 
 155 )  0.079792 + 0.227589 + 0.659476 + 0.033144 +  = 1.000000, objective value => 0.809524 
 156 )  0.427115 + 0.018341 + 0.352434 + 0.202109 +  = 1.000000, objective value => 0.690196 
 157 )  0.044662 + 0.055895 + 0.451236 + 0.448207 +  = 1.000000, objective value => 0.809524 
 158 )  0.356155 + 0.308496 + 0.062101 + 0.273248 +  = 1.000000, objective value => 0.690196 
 159 )  0.392722 + 0.186485 + 0.141089 + 0.279704 +  = 1.000000, objective value => 0.690196 
 160 )  0.265226 + 0.362125 + 0.237116 + 0.135533 +  = 1.000000, objective value => 0.686275 
 161 )  0.376995 + 0.075654 + 0.465731 + 0.081620 +  = 1.000000, objective value => 0.690196 
 162 )  0.479975 + 0.001727 + 0.239558 + 0.278741 +  = 1.000000, objective value => 0.690196 
 163 )  0.272926 + 0.345035 + 0.302360 + 0.079679 +  = 1.000000, objective value => 0.686275 
 164 )  0.182453 + 0.359696 + 0.162477 + 0.295375 +  = 1.000000, objective value => 0.690196 
 165 )  0.160778 + 0.333091 + 0.362372 + 0.143760 +  = 1.000000, objective value => 0.734884 
 166 )  0.078629 + 0.273226 + 0.330602 + 0.317543 +  = 1.000000, objective value => 0.809524 
 167 )  0.309552 + 0.307608 + 0.073485 + 0.309355 +  = 1.000000, objective value => 0.690196 
 168 )  0.250023 + 0.118331 + 0.301643 + 0.330002 +  = 1.000000, objective value => 0.690196 
 169 )  0.234171 + 0.102751 + 0.423680 + 0.239398 +  = 1.000000, objective value => 0.686275 
 170 )  0.474542 + 0.058701 + 0.437514 + 0.029243 +  = 1.000000, objective value => 0.690196 
 171 )  0.240349 + 0.112269 + 0.306379 + 0.341003 +  = 1.000000, objective value => 0.690196 
 172 )  0.499737 + 0.040747 + 0.322423 + 0.137093 +  = 1.000000, objective value => 0.690196 
 173 )  0.041086 + 0.213779 + 0.335469 + 0.409666 +  = 1.000000, objective value => 0.809524 
 174 )  0.412443 + 0.307290 + 0.240844 + 0.039422 +  = 1.000000, objective value => 0.690196 
 175 )  0.321054 + 0.283063 + 0.263237 + 0.132646 +  = 1.000000, objective value => 0.690196 
 176 )  0.207990 + 0.438947 + 0.192438 + 0.160625 +  = 1.000000, objective value => 0.734884 
 177 )  0.295438 + 0.197183 + 0.350090 + 0.157289 +  = 1.000000, objective value => 0.690196 
 178 )  0.043644 + 0.065131 + 0.400985 + 0.490240 +  = 1.000000, objective value => 0.809524 
 179 )  0.224598 + 0.183273 + 0.285391 + 0.306738 +  = 1.000000, objective value => 0.690196 
 180 )  0.302271 + 0.283778 + 0.243040 + 0.170912 +  = 1.000000, objective value => 0.690196 
 181 )  0.302780 + 0.189109 + 0.368568 + 0.139544 +  = 1.000000, objective value => 0.690196 
 182 )  0.215576 + 0.254318 + 0.408908 + 0.121197 +  = 1.000000, objective value => 0.690196 
 183 )  0.173708 + 0.167511 + 0.208309 + 0.450473 +  = 1.000000, objective value => 0.690196 
 184 )  0.283995 + 0.163103 + 0.172784 + 0.380118 +  = 1.000000, objective value => 0.690196 
 185 )  0.324175 + 0.200682 + 0.251288 + 0.223855 +  = 1.000000, objective value => 0.690196 
 186 )  0.285307 + 0.228450 + 0.214384 + 0.271859 +  = 1.000000, objective value => 0.690196 
 187 )  0.180934 + 0.300140 + 0.217927 + 0.300999 +  = 1.000000, objective value => 0.690196 
 188 )  0.255601 + 0.260085 + 0.233639 + 0.250674 +  = 1.000000, objective value => 0.690196 
 189 )  0.316812 + 0.254585 + 0.103779 + 0.324823 +  = 1.000000, objective value => 0.690196 
 190 )  0.379999 + 0.421520 + 0.060779 + 0.137702 +  = 1.000000, objective value => 0.690196 
 191 )  0.318547 + 0.002589 + 0.258109 + 0.420755 +  = 1.000000, objective value => 0.690196 
 192 )  0.160669 + 0.350425 + 0.272576 + 0.216330 +  = 1.000000, objective value => 0.686275 
 193 )  0.003575 + 0.571464 + 0.130939 + 0.294022 +  = 1.000000, objective value => 0.925000 
 194 )  0.044556 + 0.164893 + 0.450590 + 0.339961 +  = 1.000000, objective value => 0.809524 
 195 )  0.145788 + 0.343001 + 0.278012 + 0.233199 +  = 1.000000, objective value => 0.686275 
 196 )  0.049753 + 0.428738 + 0.289889 + 0.231621 +  = 1.000000, objective value => 0.925000 
 197 )  0.362868 + 0.203757 + 0.374955 + 0.058420 +  = 1.000000, objective value => 0.690196 
 198 )  0.273976 + 0.309164 + 0.038200 + 0.378660 +  = 1.000000, objective value => 0.690196 
 199 )  0.386476 + 0.307449 + 0.236072 + 0.070002 +  = 1.000000, objective value => 0.690196 
 200 )  0.130995 + 0.251406 + 0.515694 + 0.101905 +  = 1.000000, objective value => 0.762791 
 201 )  0.312523 + 0.653201 + 0.007968 + 0.026308 +  = 1.000000, objective value => 0.670588 
 202 )  0.023364 + 0.199352 + 0.404323 + 0.372961 +  = 1.000000, objective value => 0.809524 
 203 )  0.223637 + 0.121587 + 0.401293 + 0.253483 +  = 1.000000, objective value => 0.690196 
 204 )  0.156600 + 0.202138 + 0.382991 + 0.258271 +  = 1.000000, objective value => 0.809524 
 205 )  0.331370 + 0.251119 + 0.159044 + 0.258468 +  = 1.000000, objective value => 0.690196 
 206 )  0.157954 + 0.139395 + 0.360966 + 0.341685 +  = 1.000000, objective value => 0.762791 
 207 )  0.395155 + 0.077664 + 0.226699 + 0.300483 +  = 1.000000, objective value => 0.690196 
 208 )  0.137129 + 0.684224 + 0.162121 + 0.016526 +  = 1.000000, objective value => 0.925000 
 209 )  0.369751 + 0.351427 + 0.124181 + 0.154641 +  = 1.000000, objective value => 0.690196 
 210 )  0.368407 + 0.038459 + 0.390205 + 0.202929 +  = 1.000000, objective value => 0.690196 
 211 )  0.325825 + 0.389199 + 0.248179 + 0.036797 +  = 1.000000, objective value => 0.686275 
 212 )  0.042354 + 0.342843 + 0.300337 + 0.314467 +  = 1.000000, objective value => 0.809524 
 213 )  0.481144 + 0.361573 + 0.084417 + 0.072867 +  = 1.000000, objective value => 0.690196 
 214 )  0.308201 + 0.113142 + 0.332863 + 0.245794 +  = 1.000000, objective value => 0.690196 
 215 )  0.250876 + 0.275749 + 0.181760 + 0.291615 +  = 1.000000, objective value => 0.690196 
 216 )  0.506557 + 0.457382 + 0.026846 + 0.009214 +  = 1.000000, objective value => 0.690196 
 217 )  0.246005 + 0.359460 + 0.343228 + 0.051307 +  = 1.000000, objective value => 0.686275 
 218 )  0.430731 + 0.091417 + 0.152470 + 0.325381 +  = 1.000000, objective value => 0.690196 
 219 )  0.365761 + 0.228421 + 0.037556 + 0.368262 +  = 1.000000, objective value => 0.690196 
 220 )  0.155228 + 0.091013 + 0.181134 + 0.572625 +  = 1.000000, objective value => 0.690196 
 221 )  0.370559 + 0.009113 + 0.439399 + 0.180928 +  = 1.000000, objective value => 0.690196 
 222 )  0.076918 + 0.246301 + 0.458592 + 0.218188 +  = 1.000000, objective value => 0.809524 
 223 )  0.233861 + 0.310071 + 0.080425 + 0.375643 +  = 1.000000, objective value => 0.690196 
 224 )  0.335546 + 0.500193 + 0.104466 + 0.059795 +  = 1.000000, objective value => 0.670588 
 225 )  0.369268 + 0.385947 + 0.025300 + 0.219484 +  = 1.000000, objective value => 0.690196 
 226 )  0.302678 + 0.219184 + 0.079370 + 0.398768 +  = 1.000000, objective value => 0.690196 
 227 )  0.349812 + 0.269213 + 0.026273 + 0.354702 +  = 1.000000, objective value => 0.690196 
 228 )  0.299572 + 0.118618 + 0.294683 + 0.287127 +  = 1.000000, objective value => 0.690196 
 229 )  0.340734 + 0.077660 + 0.405885 + 0.175721 +  = 1.000000, objective value => 0.690196 
 230 )  0.442523 + 0.199546 + 0.091062 + 0.266869 +  = 1.000000, objective value => 0.690196 
 231 )  0.155516 + 0.256771 + 0.463797 + 0.123916 +  = 1.000000, objective value => 0.762791 
 232 )  0.156313 + 0.344965 + 0.298570 + 0.200151 +  = 1.000000, objective value => 0.762791 
 233 )  0.428129 + 0.244649 + 0.010636 + 0.316585 +  = 1.000000, objective value => 0.690196 
 234 )  0.448589 + 0.245210 + 0.232968 + 0.073233 +  = 1.000000, objective value => 0.690196 
 235 )  0.215361 + 0.256337 + 0.241478 + 0.286824 +  = 1.000000, objective value => 0.690196 
 236 )  0.163115 + 0.309280 + 0.050259 + 0.477346 +  = 1.000000, objective value => 0.728000 
 237 )  0.111206 + 0.075269 + 0.437104 + 0.376421 +  = 1.000000, objective value => 0.762791 
 238 )  0.194613 + 0.279830 + 0.437001 + 0.088557 +  = 1.000000, objective value => 0.762791 
 239 )  0.227894 + 0.287205 + 0.277414 + 0.207488 +  = 1.000000, objective value => 0.690196 
 240 )  0.431708 + 0.244588 + 0.145774 + 0.177930 +  = 1.000000, objective value => 0.690196 
 241 )  0.022640 + 0.408454 + 0.336232 + 0.232673 +  = 1.000000, objective value => 0.734884 
 242 )  0.245745 + 0.267457 + 0.287848 + 0.198950 +  = 1.000000, objective value => 0.690196 
 243 )  0.272625 + 0.106178 + 0.276943 + 0.344253 +  = 1.000000, objective value => 0.690196 
 244 )  0.101561 + 0.239180 + 0.316899 + 0.342359 +  = 1.000000, objective value => 0.809524 
 245 )  0.179098 + 0.275862 + 0.336587 + 0.208453 +  = 1.000000, objective value => 0.690196 
 246 )  0.323205 + 0.393276 + 0.249817 + 0.033703 +  = 1.000000, objective value => 0.686275 
 247 )  0.354509 + 0.181148 + 0.119692 + 0.344650 +  = 1.000000, objective value => 0.690196 
 248 )  0.409265 + 0.135452 + 0.045520 + 0.409763 +  = 1.000000, objective value => 0.690196 
 249 )  0.087087 + 0.188600 + 0.271209 + 0.453104 +  = 1.000000, objective value => 0.809524 
 250 )  0.173893 + 0.435140 + 0.086513 + 0.304454 +  = 1.000000, objective value => 0.690196 
 251 )  0.265913 + 0.395671 + 0.264950 + 0.073466 +  = 1.000000, objective value => 0.686275 
 252 )  0.167104 + 0.306487 + 0.112418 + 0.413992 +  = 1.000000, objective value => 0.690196 
 253 )  0.462050 + 0.031832 + 0.041704 + 0.464414 +  = 1.000000, objective value => 0.690196 
 254 )  0.461914 + 0.136648 + 0.386664 + 0.014775 +  = 1.000000, objective value => 0.690196 
 255 )  0.003035 + 0.515733 + 0.428332 + 0.052899 +  = 1.000000, objective value => 0.925000 
 256 )  0.390759 + 0.114599 + 0.400198 + 0.094444 +  = 1.000000, objective value => 0.690196 
 257 )  0.071403 + 0.336875 + 0.319988 + 0.271734 +  = 1.000000, objective value => 0.809524 
 258 )  0.301420 + 0.128969 + 0.208856 + 0.360756 +  = 1.000000, objective value => 0.690196 
 259 )  0.510123 + 0.350499 + 0.007936 + 0.131442 +  = 1.000000, objective value => 0.690196 
 260 )  0.198500 + 0.561135 + 0.230670 + 0.009695 +  = 1.000000, objective value => 0.925000 
 261 )  0.239123 + 0.261325 + 0.278492 + 0.221060 +  = 1.000000, objective value => 0.690196 
 262 )  0.323828 + 0.216828 + 0.065213 + 0.394131 +  = 1.000000, objective value => 0.690196 
 263 )  0.379361 + 0.001527 + 0.214045 + 0.405067 +  = 1.000000, objective value => 0.690196 
 264 )  0.184955 + 0.113176 + 0.391630 + 0.310239 +  = 1.000000, objective value => 0.762791 
 265 )  0.241839 + 0.354173 + 0.166143 + 0.237845 +  = 1.000000, objective value => 0.690196 
 266 )  0.402974 + 0.380152 + 0.098755 + 0.118120 +  = 1.000000, objective value => 0.690196 
 267 )  0.151332 + 0.374999 + 0.250354 + 0.223315 +  = 1.000000, objective value => 0.734884 
 268 )  0.231944 + 0.558993 + 0.050303 + 0.158760 +  = 1.000000, objective value => 0.925000 
 269 )  0.567838 + 0.027039 + 0.374794 + 0.030329 +  = 1.000000, objective value => 0.690196 
 270 )  0.479376 + 0.176129 + 0.111527 + 0.232967 +  = 1.000000, objective value => 0.690196 
 271 )  0.308876 + 0.239564 + 0.144859 + 0.306700 +  = 1.000000, objective value => 0.690196 
 272 )  0.177311 + 0.247598 + 0.312806 + 0.262285 +  = 1.000000, objective value => 0.690196 
