 trial_no )----------variables-----------sum of variables--------objective value------------------
 1 )  0.001016 + 0.384950 + 0.418432 + 0.195602 +  = 1.000000, objective value => 0.809524 
 32 )  0.314796 + 0.030361 + 0.468479 + 0.186363 +  = 1.000000, objective value => 0.686275 
 33 )  0.344083 + 0.237935 + 0.093335 + 0.324647 +  = 1.000000, objective value => 0.690196 
 34 )  0.520178 + 0.075428 + 0.019232 + 0.385162 +  = 1.000000, objective value => 0.690196 
 35 )  0.336803 + 0.349737 + 0.110125 + 0.203335 +  = 1.000000, objective value => 0.690196 
 36 )  0.374946 + 0.258353 + 0.321264 + 0.045437 +  = 1.000000, objective value => 0.690196 
 37 )  0.179927 + 0.306271 + 0.284838 + 0.228964 +  = 1.000000, objective value => 0.690196 
 38 )  0.336730 + 0.209199 + 0.158809 + 0.295262 +  = 1.000000, objective value => 0.690196 
 39 )  0.290737 + 0.591493 + 0.026446 + 0.091324 +  = 1.000000, objective value => 0.670588 
 40 )  0.237985 + 0.298006 + 0.212057 + 0.251952 +  = 1.000000, objective value => 0.690196 
 41 )  0.030449 + 0.032994 + 0.492174 + 0.444383 +  = 1.000000, objective value => 0.762791 
 42 )  0.355226 + 0.130205 + 0.209128 + 0.305442 +  = 1.000000, objective value => 0.690196 
 43 )  0.363623 + 0.061988 + 0.205554 + 0.368835 +  = 1.000000, objective value => 0.690196 
 44 )  0.172813 + 0.029910 + 0.447640 + 0.349636 +  = 1.000000, objective value => 0.762791 
 45 )  0.089241 + 0.234319 + 0.290358 + 0.386082 +  = 1.000000, objective value => 0.809524 
 46 )  0.137335 + 0.337454 + 0.301523 + 0.223688 +  = 1.000000, objective value => 0.762791 
 47 )  0.320837 + 0.076697 + 0.271034 + 0.331432 +  = 1.000000, objective value => 0.690196 
 48 )  0.208650 + 0.309409 + 0.382552 + 0.099389 +  = 1.000000, objective value => 0.734884 
 49 )  0.052693 + 0.438388 + 0.463388 + 0.045530 +  = 1.000000, objective value => 0.925000 
 50 )  0.373398 + 0.415124 + 0.123033 + 0.088445 +  = 1.000000, objective value => 0.690196 
 51 )  0.365458 + 0.246872 + 0.160119 + 0.227551 +  = 1.000000, objective value => 0.690196 
 52 )  0.317614 + 0.313376 + 0.356050 + 0.012959 +  = 1.000000, objective value => 0.686275 
 53 )  0.388453 + 0.509578 + 0.059521 + 0.042448 +  = 1.000000, objective value => 0.670588 
 54 )  0.274752 + 0.166293 + 0.367162 + 0.191793 +  = 1.000000, objective value => 0.690196 
 55 )  0.116949 + 0.287948 + 0.587832 + 0.007271 +  = 1.000000, objective value => 0.762791 
 56 )  0.051087 + 0.189926 + 0.228639 + 0.530348 +  = 1.000000, objective value => 0.809524 
 57 )  0.422076 + 0.349577 + 0.109608 + 0.118739 +  = 1.000000, objective value => 0.690196 
 58 )  0.288795 + 0.157099 + 0.266132 + 0.287975 +  = 1.000000, objective value => 0.690196 
 59 )  0.127360 + 0.128364 + 0.318457 + 0.425819 +  = 1.000000, objective value => 0.762791 
 60 )  0.199947 + 0.507988 + 0.232103 + 0.059962 +  = 1.000000, objective value => 0.925000 
 61 )  0.111797 + 0.330347 + 0.175295 + 0.382561 +  = 1.000000, objective value => 0.728000 
 62 )  0.314312 + 0.192758 + 0.374721 + 0.118209 +  = 1.000000, objective value => 0.690196 
 63 )  0.351357 + 0.378451 + 0.109071 + 0.161121 +  = 1.000000, objective value => 0.690196 
 64 )  0.213316 + 0.390985 + 0.014414 + 0.381285 +  = 1.000000, objective value => 0.690196 
 65 )  0.162302 + 0.460164 + 0.052630 + 0.324904 +  = 1.000000, objective value => 0.690196 
 66 )  0.454351 + 0.014916 + 0.444945 + 0.085789 +  = 1.000000, objective value => 0.690196 
 67 )  0.183384 + 0.087358 + 0.377962 + 0.351296 +  = 1.000000, objective value => 0.762791 
 68 )  0.008711 + 0.249797 + 0.364828 + 0.376663 +  = 1.000000, objective value => 0.809524 
 69 )  0.361107 + 0.222290 + 0.147676 + 0.268926 +  = 1.000000, objective value => 0.690196 
 70 )  0.082320 + 0.355055 + 0.415925 + 0.146700 +  = 1.000000, objective value => 0.734884 
 71 )  0.391629 + 0.201062 + 0.151170 + 0.256139 +  = 1.000000, objective value => 0.690196 
 72 )  0.151479 + 0.085853 + 0.395001 + 0.367668 +  = 1.000000, objective value => 0.762791 
 73 )  0.147817 + 0.100957 + 0.665132 + 0.086094 +  = 1.000000, objective value => 0.762791 
 74 )  0.535368 + 0.006214 + 0.064036 + 0.394382 +  = 1.000000, objective value => 0.690196 
 75 )  0.053308 + 0.203247 + 0.112954 + 0.630491 +  = 1.000000, objective value => 0.724000 
 76 )  0.222542 + 0.123919 + 0.632148 + 0.021391 +  = 1.000000, objective value => 0.762791 
 77 )  0.275634 + 0.202228 + 0.217142 + 0.304996 +  = 1.000000, objective value => 0.690196 
 78 )  0.428473 + 0.293758 + 0.062081 + 0.215689 +  = 1.000000, objective value => 0.690196 
 79 )  0.193981 + 0.288315 + 0.138789 + 0.378915 +  = 1.000000, objective value => 0.690196 
 80 )  0.015434 + 0.372877 + 0.358761 + 0.252928 +  = 1.000000, objective value => 0.809524 
 81 )  0.345841 + 0.411732 + 0.083308 + 0.159119 +  = 1.000000, objective value => 0.690196 
 82 )  0.192989 + 0.457517 + 0.117312 + 0.232183 +  = 1.000000, objective value => 0.734884 
 83 )  0.335094 + 0.200848 + 0.149986 + 0.314072 +  = 1.000000, objective value => 0.690196 
 84 )  0.193487 + 0.305205 + 0.340139 + 0.161170 +  = 1.000000, objective value => 0.686275 
 85 )  0.316848 + 0.211677 + 0.314068 + 0.157407 +  = 1.000000, objective value => 0.690196 
 86 )  0.073292 + 0.009573 + 0.909521 + 0.007613 +  = 1.000000, objective value => 0.762791 
 87 )  0.186204 + 0.205199 + 0.384757 + 0.223839 +  = 1.000000, objective value => 0.762791 
 88 )  0.195128 + 0.255616 + 0.222087 + 0.327169 +  = 1.000000, objective value => 0.690196 
 89 )  0.292146 + 0.139912 + 0.125661 + 0.442281 +  = 1.000000, objective value => 0.690196 
 90 )  0.291636 + 0.081618 + 0.307205 + 0.319541 +  = 1.000000, objective value => 0.690196 
 91 )  0.157561 + 0.156989 + 0.656703 + 0.028747 +  = 1.000000, objective value => 0.762791 
 92 )  0.219068 + 0.237942 + 0.314532 + 0.228457 +  = 1.000000, objective value => 0.690196 
 93 )  0.325377 + 0.093871 + 0.297798 + 0.282954 +  = 1.000000, objective value => 0.690196 
 94 )  0.241771 + 0.260702 + 0.309644 + 0.187883 +  = 1.000000, objective value => 0.690196 
 95 )  0.256880 + 0.277059 + 0.123120 + 0.342941 +  = 1.000000, objective value => 0.690196 
 96 )  0.167727 + 0.069998 + 0.527105 + 0.235170 +  = 1.000000, objective value => 0.762791 
 97 )  0.348556 + 0.328601 + 0.034991 + 0.287852 +  = 1.000000, objective value => 0.690196 
 98 )  0.113771 + 0.319291 + 0.197273 + 0.369665 +  = 1.000000, objective value => 0.728000 
 99 )  0.243498 + 0.124396 + 0.301962 + 0.330143 +  = 1.000000, objective value => 0.690196 
 100 )  0.026513 + 0.168777 + 0.581689 + 0.223021 +  = 1.000000, objective value => 0.809524 
 101 )  0.005759 + 0.318717 + 0.199519 + 0.476005 +  = 1.000000, objective value => 0.809524 
 102 )  0.083340 + 0.603417 + 0.242408 + 0.070835 +  = 1.000000, objective value => 0.925000 
 103 )  0.041140 + 0.068519 + 0.487035 + 0.403307 +  = 1.000000, objective value => 0.809524 
 104 )  0.175461 + 0.408434 + 0.150238 + 0.265867 +  = 1.000000, objective value => 0.690196 
 105 )  0.291793 + 0.230235 + 0.346788 + 0.131183 +  = 1.000000, objective value => 0.690196 
 106 )  0.536870 + 0.290401 + 0.003426 + 0.169303 +  = 1.000000, objective value => 0.690196 
 107 )  0.526301 + 0.390112 + 0.033049 + 0.050538 +  = 1.000000, objective value => 0.690196 
 108 )  0.083181 + 0.330287 + 0.044180 + 0.542352 +  = 1.000000, objective value => 0.728000 
 109 )  0.044581 + 0.156737 + 0.576402 + 0.222280 +  = 1.000000, objective value => 0.809524 
 110 )  0.385287 + 0.079253 + 0.137463 + 0.397998 +  = 1.000000, objective value => 0.690196 
 111 )  0.406092 + 0.073910 + 0.268913 + 0.251085 +  = 1.000000, objective value => 0.690196 
 112 )  0.220968 + 0.339071 + 0.188887 + 0.251074 +  = 1.000000, objective value => 0.690196 
 113 )  0.278712 + 0.346664 + 0.214668 + 0.159956 +  = 1.000000, objective value => 0.690196 
 114 )  0.072044 + 0.246669 + 0.680329 + 0.000958 +  = 1.000000, objective value => 0.809524 
 115 )  0.309284 + 0.204965 + 0.428100 + 0.057651 +  = 1.000000, objective value => 0.690196 
 116 )  0.309036 + 0.234670 + 0.151622 + 0.304672 +  = 1.000000, objective value => 0.690196 
 117 )  0.314523 + 0.303892 + 0.123181 + 0.258404 +  = 1.000000, objective value => 0.690196 
 118 )  0.215732 + 0.003634 + 0.391930 + 0.388704 +  = 1.000000, objective value => 0.686275 
 119 )  0.098900 + 0.341237 + 0.309372 + 0.250492 +  = 1.000000, objective value => 0.762791 
 120 )  0.155275 + 0.169866 + 0.387797 + 0.287062 +  = 1.000000, objective value => 0.762791 
 121 )  0.391155 + 0.163427 + 0.090666 + 0.354752 +  = 1.000000, objective value => 0.690196 
 122 )  0.385616 + 0.283521 + 0.071337 + 0.259526 +  = 1.000000, objective value => 0.690196 
 123 )  0.222324 + 0.216350 + 0.417006 + 0.144320 +  = 1.000000, objective value => 0.690196 
 124 )  0.055145 + 0.082840 + 0.509675 + 0.352340 +  = 1.000000, objective value => 0.809524 
 125 )  0.359897 + 0.471304 + 0.125447 + 0.043352 +  = 1.000000, objective value => 0.670588 
 126 )  0.626316 + 0.010016 + 0.267173 + 0.096496 +  = 1.000000, objective value => 0.690196 
 127 )  0.074060 + 0.472415 + 0.146451 + 0.307074 +  = 1.000000, objective value => 0.925000 
 128 )  0.007030 + 0.031904 + 0.408150 + 0.552917 +  = 1.000000, objective value => 0.809524 
 129 )  0.241152 + 0.149261 + 0.336258 + 0.273329 +  = 1.000000, objective value => 0.690196 
 130 )  0.358967 + 0.330262 + 0.157167 + 0.153604 +  = 1.000000, objective value => 0.690196 
 131 )  0.463510 + 0.016673 + 0.067558 + 0.452259 +  = 1.000000, objective value => 0.690196 
 132 )  0.648118 + 0.136624 + 0.148352 + 0.066905 +  = 1.000000, objective value => 0.690196 
 133 )  0.349904 + 0.047464 + 0.065979 + 0.536652 +  = 1.000000, objective value => 0.690196 
 134 )  0.132356 + 0.197731 + 0.357394 + 0.312519 +  = 1.000000, objective value => 0.809524 
 135 )  0.399779 + 0.004277 + 0.275523 + 0.320420 +  = 1.000000, objective value => 0.690196 
 136 )  0.371067 + 0.045868 + 0.377498 + 0.205567 +  = 1.000000, objective value => 0.690196 
 137 )  0.009985 + 0.421610 + 0.496199 + 0.072206 +  = 1.000000, objective value => 0.925000 
 138 )  0.048598 + 0.117630 + 0.348173 + 0.485598 +  = 1.000000, objective value => 0.809524 
 139 )  0.533326 + 0.304169 + 0.133995 + 0.028510 +  = 1.000000, objective value => 0.690196 
 140 )  0.173186 + 0.330713 + 0.207928 + 0.288173 +  = 1.000000, objective value => 0.690196 
 141 )  0.220661 + 0.261797 + 0.098405 + 0.419137 +  = 1.000000, objective value => 0.690196 
 142 )  0.026048 + 0.264010 + 0.253730 + 0.456211 +  = 1.000000, objective value => 0.809524 
 143 )  0.315536 + 0.254633 + 0.130859 + 0.298973 +  = 1.000000, objective value => 0.690196 
 144 )  0.279059 + 0.296670 + 0.008434 + 0.415837 +  = 1.000000, objective value => 0.690196 
 145 )  0.505018 + 0.013463 + 0.101919 + 0.379600 +  = 1.000000, objective value => 0.690196 
 146 )  0.444065 + 0.293353 + 0.145575 + 0.117007 +  = 1.000000, objective value => 0.690196 
 147 )  0.258289 + 0.116056 + 0.101546 + 0.524109 +  = 1.000000, objective value => 0.690196 
 148 )  0.366075 + 0.101081 + 0.154866 + 0.377979 +  = 1.000000, objective value => 0.690196 
 149 )  0.386133 + 0.026058 + 0.392954 + 0.194854 +  = 1.000000, objective value => 0.690196 
 150 )  0.300205 + 0.098358 + 0.237597 + 0.363840 +  = 1.000000, objective value => 0.690196 
 151 )  0.347777 + 0.465631 + 0.130811 + 0.055781 +  = 1.000000, objective value => 0.686275 
 152 )  0.665930 + 0.037095 + 0.083937 + 0.213038 +  = 1.000000, objective value => 0.690196 
 153 )  0.326073 + 0.234278 + 0.318210 + 0.121439 +  = 1.000000, objective value => 0.690196 
 154 )  0.319261 + 0.356218 + 0.157333 + 0.167189 +  = 1.000000, objective value => 0.690196 
 155 )  0.062725 + 0.392799 + 0.268884 + 0.275592 +  = 1.000000, objective value => 0.762791 
 156 )  0.527720 + 0.136719 + 0.216859 + 0.118703 +  = 1.000000, objective value => 0.690196 
 157 )  0.487208 + 0.316343 + 0.081765 + 0.114684 +  = 1.000000, objective value => 0.690196 
 158 )  0.332692 + 0.087206 + 0.303543 + 0.276559 +  = 1.000000, objective value => 0.690196 
 159 )  0.273605 + 0.478659 + 0.215258 + 0.032478 +  = 1.000000, objective value => 0.670588 
 160 )  0.440352 + 0.128188 + 0.314796 + 0.116664 +  = 1.000000, objective value => 0.690196 
 161 )  0.276408 + 0.167222 + 0.164880 + 0.391491 +  = 1.000000, objective value => 0.690196 
 162 )  0.047544 + 0.179805 + 0.551643 + 0.221008 +  = 1.000000, objective value => 0.809524 
 163 )  0.211873 + 0.244561 + 0.233621 + 0.309944 +  = 1.000000, objective value => 0.690196 
 164 )  0.538642 + 0.136713 + 0.089598 + 0.235047 +  = 1.000000, objective value => 0.690196 
 165 )  0.269022 + 0.201272 + 0.260228 + 0.269478 +  = 1.000000, objective value => 0.690196 
 166 )  0.205157 + 0.242222 + 0.300536 + 0.252085 +  = 1.000000, objective value => 0.690196 
 167 )  0.297809 + 0.119663 + 0.343244 + 0.239283 +  = 1.000000, objective value => 0.690196 
 168 )  0.375489 + 0.223918 + 0.177223 + 0.223370 +  = 1.000000, objective value => 0.690196 
 169 )  0.530149 + 0.040733 + 0.087294 + 0.341825 +  = 1.000000, objective value => 0.690196 
 170 )  0.101687 + 0.068670 + 0.652335 + 0.177308 +  = 1.000000, objective value => 0.762791 
 171 )  0.465903 + 0.192676 + 0.128147 + 0.213275 +  = 1.000000, objective value => 0.690196 
 172 )  0.211196 + 0.469458 + 0.032966 + 0.286381 +  = 1.000000, objective value => 0.690196 
 173 )  0.005459 + 0.058584 + 0.069084 + 0.866872 +  = 1.000000, objective value => 0.809524 
 174 )  0.381146 + 0.238406 + 0.148209 + 0.232239 +  = 1.000000, objective value => 0.690196 
 175 )  0.473323 + 0.054549 + 0.312850 + 0.159278 +  = 1.000000, objective value => 0.690196 
 176 )  0.165922 + 0.177529 + 0.635493 + 0.021055 +  = 1.000000, objective value => 0.762791 
 177 )  0.258780 + 0.262386 + 0.293359 + 0.185476 +  = 1.000000, objective value => 0.690196 
 178 )  0.216615 + 0.239323 + 0.310112 + 0.233949 +  = 1.000000, objective value => 0.690196 
 179 )  0.198722 + 0.215109 + 0.284771 + 0.301398 +  = 1.000000, objective value => 0.690196 
 180 )  0.206917 + 0.432114 + 0.198119 + 0.162850 +  = 1.000000, objective value => 0.734884 
 181 )  0.269730 + 0.084613 + 0.509697 + 0.135959 +  = 1.000000, objective value => 0.686275 
 182 )  0.306784 + 0.214940 + 0.339452 + 0.138825 +  = 1.000000, objective value => 0.690196 
 183 )  0.615088 + 0.158593 + 0.148159 + 0.078160 +  = 1.000000, objective value => 0.690196 
 184 )  0.077805 + 0.392222 + 0.337718 + 0.192254 +  = 1.000000, objective value => 0.734884 
 185 )  0.018821 + 0.245283 + 0.470611 + 0.265285 +  = 1.000000, objective value => 0.809524 
 186 )  0.346092 + 0.203396 + 0.090954 + 0.359558 +  = 1.000000, objective value => 0.690196 
 187 )  0.346094 + 0.163115 + 0.079430 + 0.411361 +  = 1.000000, objective value => 0.690196 
 188 )  0.367273 + 0.376199 + 0.005186 + 0.251341 +  = 1.000000, objective value => 0.690196 
 189 )  0.470808 + 0.194715 + 0.328480 + 0.005997 +  = 1.000000, objective value => 0.690196 
 190 )  0.193767 + 0.367388 + 0.206163 + 0.232682 +  = 1.000000, objective value => 0.690196 
 191 )  0.210072 + 0.198033 + 0.284057 + 0.307837 +  = 1.000000, objective value => 0.690196 
 192 )  0.440661 + 0.239007 + 0.253845 + 0.066486 +  = 1.000000, objective value => 0.690196 
 193 )  0.054658 + 0.288480 + 0.425444 + 0.231418 +  = 1.000000, objective value => 0.809524 
 194 )  0.436694 + 0.250103 + 0.019032 + 0.294171 +  = 1.000000, objective value => 0.690196 
 195 )  0.546641 + 0.275783 + 0.147166 + 0.030410 +  = 1.000000, objective value => 0.690196 
 196 )  0.060435 + 0.492470 + 0.117224 + 0.329872 +  = 1.000000, objective value => 0.925000 
 197 )  0.160687 + 0.494780 + 0.308245 + 0.036288 +  = 1.000000, objective value => 0.925000 
 198 )  0.210117 + 0.283500 + 0.275019 + 0.231364 +  = 1.000000, objective value => 0.690196 
 199 )  0.031045 + 0.574286 + 0.105496 + 0.289172 +  = 1.000000, objective value => 0.925000 
 200 )  0.297646 + 0.363677 + 0.089242 + 0.249435 +  = 1.000000, objective value => 0.690196 
 201 )  0.274112 + 0.265658 + 0.375702 + 0.084527 +  = 1.000000, objective value => 0.690196 
 202 )  0.288385 + 0.117060 + 0.352663 + 0.241892 +  = 1.000000, objective value => 0.690196 
 203 )  0.224198 + 0.214020 + 0.119339 + 0.442442 +  = 1.000000, objective value => 0.690196 
 204 )  0.103772 + 0.312378 + 0.323106 + 0.260743 +  = 1.000000, objective value => 0.809524 
 205 )  0.028866 + 0.497479 + 0.319005 + 0.154650 +  = 1.000000, objective value => 0.925000 
 206 )  0.059970 + 0.291767 + 0.227419 + 0.420844 +  = 1.000000, objective value => 0.809524 
 207 )  0.358128 + 0.231361 + 0.109703 + 0.300808 +  = 1.000000, objective value => 0.690196 
 208 )  0.079200 + 0.394755 + 0.224246 + 0.301799 +  = 1.000000, objective value => 0.762791 
 209 )  0.305050 + 0.209536 + 0.362156 + 0.123259 +  = 1.000000, objective value => 0.690196 
 210 )  0.423665 + 0.154576 + 0.199150 + 0.222609 +  = 1.000000, objective value => 0.690196 
 211 )  0.515852 + 0.120971 + 0.085258 + 0.277919 +  = 1.000000, objective value => 0.690196 
 212 )  0.284366 + 0.348279 + 0.036450 + 0.330905 +  = 1.000000, objective value => 0.690196 
 213 )  0.040123 + 0.050650 + 0.807417 + 0.101811 +  = 1.000000, objective value => 0.809524 
 214 )  0.250748 + 0.460469 + 0.036563 + 0.252221 +  = 1.000000, objective value => 0.690196 
 215 )  0.244981 + 0.210895 + 0.224998 + 0.319127 +  = 1.000000, objective value => 0.690196 
 216 )  0.256213 + 0.410938 + 0.011711 + 0.321138 +  = 1.000000, objective value => 0.690196 
 217 )  0.054421 + 0.454546 + 0.115262 + 0.375771 +  = 1.000000, objective value => 0.734884 
 218 )  0.069213 + 0.275732 + 0.030902 + 0.624153 +  = 1.000000, objective value => 0.728000 
 219 )  0.125464 + 0.147414 + 0.141152 + 0.585970 +  = 1.000000, objective value => 0.690196 
 220 )  0.170595 + 0.370750 + 0.338060 + 0.120595 +  = 1.000000, objective value => 0.734884 
 221 )  0.382552 + 0.037190 + 0.252696 + 0.327562 +  = 1.000000, objective value => 0.690196 
 222 )  0.381179 + 0.017549 + 0.305412 + 0.295860 +  = 1.000000, objective value => 0.690196 
 223 )  0.210945 + 0.060970 + 0.369456 + 0.358629 +  = 1.000000, objective value => 0.686275 
 224 )  0.010163 + 0.433718 + 0.116365 + 0.439754 +  = 1.000000, objective value => 0.809524 
 225 )  0.270660 + 0.503542 + 0.155649 + 0.070149 +  = 1.000000, objective value => 0.670588 
 226 )  0.381964 + 0.098202 + 0.313999 + 0.205834 +  = 1.000000, objective value => 0.690196 
 227 )  0.288538 + 0.052160 + 0.545675 + 0.113627 +  = 1.000000, objective value => 0.686275 
 228 )  0.209235 + 0.366177 + 0.134511 + 0.290076 +  = 1.000000, objective value => 0.690196 
 229 )  0.141695 + 0.317404 + 0.225908 + 0.314992 +  = 1.000000, objective value => 0.690196 
 230 )  0.193521 + 0.116352 + 0.214800 + 0.475327 +  = 1.000000, objective value => 0.690196 
 231 )  0.176804 + 0.148047 + 0.102646 + 0.572503 +  = 1.000000, objective value => 0.690196 
 232 )  0.249002 + 0.291550 + 0.143810 + 0.315638 +  = 1.000000, objective value => 0.690196 
 233 )  0.394930 + 0.307873 + 0.133457 + 0.163740 +  = 1.000000, objective value => 0.690196 
 234 )  0.039635 + 0.014004 + 0.513829 + 0.432532 +  = 1.000000, objective value => 0.762791 
 235 )  0.314034 + 0.195443 + 0.245376 + 0.245147 +  = 1.000000, objective value => 0.690196 
 236 )  0.185774 + 0.324460 + 0.223935 + 0.265830 +  = 1.000000, objective value => 0.690196 
 237 )  0.312761 + 0.552475 + 0.052380 + 0.082384 +  = 1.000000, objective value => 0.670588 
 238 )  0.096988 + 0.462568 + 0.296372 + 0.144073 +  = 1.000000, objective value => 0.925000 
 239 )  0.423122 + 0.167838 + 0.107801 + 0.301239 +  = 1.000000, objective value => 0.690196 
 240 )  0.353310 + 0.122161 + 0.122680 + 0.401849 +  = 1.000000, objective value => 0.690196 
 241 )  0.233960 + 0.437010 + 0.324783 + 0.004247 +  = 1.000000, objective value => 0.767442 
 242 )  0.044399 + 0.193589 + 0.144125 + 0.617887 +  = 1.000000, objective value => 0.809524 
 243 )  0.207123 + 0.358919 + 0.090227 + 0.343731 +  = 1.000000, objective value => 0.690196 
 244 )  0.219942 + 0.063075 + 0.400524 + 0.316459 +  = 1.000000, objective value => 0.686275 
 245 )  0.220867 + 0.446354 + 0.305207 + 0.027572 +  = 1.000000, objective value => 0.925000 
 246 )  0.189548 + 0.153112 + 0.222546 + 0.434793 +  = 1.000000, objective value => 0.690196 
 247 )  0.230150 + 0.390237 + 0.336063 + 0.043549 +  = 1.000000, objective value => 0.734884 
 248 )  0.348875 + 0.249120 + 0.145288 + 0.256717 +  = 1.000000, objective value => 0.690196 
 249 )  0.063176 + 0.436442 + 0.237629 + 0.262754 +  = 1.000000, objective value => 0.734884 
 250 )  0.587948 + 0.202875 + 0.152044 + 0.057133 +  = 1.000000, objective value => 0.690196 
 251 )  0.298737 + 0.133077 + 0.199302 + 0.368885 +  = 1.000000, objective value => 0.690196 
 252 )  0.178411 + 0.165816 + 0.185827 + 0.469946 +  = 1.000000, objective value => 0.690196 
 253 )  0.324880 + 0.566649 + 0.078802 + 0.029669 +  = 1.000000, objective value => 0.670588 
 254 )  0.140183 + 0.599754 + 0.088486 + 0.171578 +  = 1.000000, objective value => 0.925000 
 255 )  0.005726 + 0.660038 + 0.025871 + 0.308364 +  = 1.000000, objective value => 0.925000 
 256 )  0.222864 + 0.282494 + 0.288268 + 0.206374 +  = 1.000000, objective value => 0.690196 
 257 )  0.362355 + 0.372082 + 0.020816 + 0.244747 +  = 1.000000, objective value => 0.690196 
 258 )  0.166585 + 0.341476 + 0.468203 + 0.023736 +  = 1.000000, objective value => 0.734884 
 259 )  0.147884 + 0.224017 + 0.216943 + 0.411156 +  = 1.000000, objective value => 0.728000 
 260 )  0.489289 + 0.050274 + 0.165323 + 0.295114 +  = 1.000000, objective value => 0.690196 
 261 )  0.063166 + 0.152003 + 0.374325 + 0.410506 +  = 1.000000, objective value => 0.809524 
 262 )  0.102549 + 0.135455 + 0.569281 + 0.192715 +  = 1.000000, objective value => 0.809524 
 263 )  0.095639 + 0.082617 + 0.355781 + 0.465963 +  = 1.000000, objective value => 0.762791 
 264 )  0.001873 + 0.452423 + 0.325263 + 0.220441 +  = 1.000000, objective value => 0.925000 
 265 )  0.253665 + 0.266258 + 0.299800 + 0.180277 +  = 1.000000, objective value => 0.690196 
 266 )  0.544737 + 0.068309 + 0.118395 + 0.268559 +  = 1.000000, objective value => 0.690196 
 267 )  0.332073 + 0.028132 + 0.250452 + 0.389343 +  = 1.000000, objective value => 0.690196 
 268 )  0.397824 + 0.291276 + 0.181634 + 0.129266 +  = 1.000000, objective value => 0.690196 
 269 )  0.125849 + 0.312404 + 0.017838 + 0.543909 +  = 1.000000, objective value => 0.728000 
 270 )  0.620602 + 0.062961 + 0.167905 + 0.148531 +  = 1.000000, objective value => 0.690196 
 271 )  0.337432 + 0.076986 + 0.217781 + 0.367801 +  = 1.000000, objective value => 0.690196 
 272 )  0.428097 + 0.019339 + 0.550474 + 0.002090 +  = 1.000000, objective value => 0.690196 
