 trial_no )----------variables-----------sum of variables--------objective value------------------
 1 )  0.000099 + 0.398534 + 0.281445 + 0.319922 +  = 1.000000, objective value => 0.809524 
 34 )  0.236503 + 0.204200 + 0.266359 + 0.292937 +  = 1.000000, objective value => 0.690196 
 35 )  0.413242 + 0.177415 + 0.256383 + 0.152960 +  = 1.000000, objective value => 0.690196 
 36 )  0.281929 + 0.265495 + 0.274362 + 0.178214 +  = 1.000000, objective value => 0.690196 
 37 )  0.254189 + 0.133931 + 0.129649 + 0.482231 +  = 1.000000, objective value => 0.690196 
 38 )  0.189638 + 0.220463 + 0.309760 + 0.280139 +  = 1.000000, objective value => 0.690196 
 39 )  0.241832 + 0.307418 + 0.178834 + 0.271917 +  = 1.000000, objective value => 0.690196 
 40 )  0.385237 + 0.258444 + 0.312001 + 0.044318 +  = 1.000000, objective value => 0.690196 
 41 )  0.289177 + 0.194636 + 0.451403 + 0.064785 +  = 1.000000, objective value => 0.690196 
 42 )  0.434977 + 0.025654 + 0.406192 + 0.133178 +  = 1.000000, objective value => 0.690196 
 43 )  0.189631 + 0.138176 + 0.417871 + 0.254321 +  = 1.000000, objective value => 0.762791 
 44 )  0.280992 + 0.317987 + 0.048437 + 0.352584 +  = 1.000000, objective value => 0.690196 
 45 )  0.328950 + 0.029620 + 0.274956 + 0.366474 +  = 1.000000, objective value => 0.690196 
 46 )  0.213665 + 0.250299 + 0.118039 + 0.417997 +  = 1.000000, objective value => 0.690196 
 47 )  0.330503 + 0.275198 + 0.233279 + 0.161020 +  = 1.000000, objective value => 0.690196 
 48 )  0.306036 + 0.501665 + 0.083755 + 0.108545 +  = 1.000000, objective value => 0.670588 
 49 )  0.005675 + 0.253131 + 0.324462 + 0.416732 +  = 1.000000, objective value => 0.809524 
 50 )  0.221367 + 0.401864 + 0.073612 + 0.303157 +  = 1.000000, objective value => 0.690196 
 51 )  0.337679 + 0.033393 + 0.309904 + 0.319025 +  = 1.000000, objective value => 0.690196 
 52 )  0.303425 + 0.383157 + 0.069230 + 0.244188 +  = 1.000000, objective value => 0.690196 
 53 )  0.091788 + 0.374978 + 0.268634 + 0.264600 +  = 1.000000, objective value => 0.762791 
 54 )  0.122601 + 0.543909 + 0.047485 + 0.286006 +  = 1.000000, objective value => 0.925000 
 55 )  0.020740 + 0.188175 + 0.241358 + 0.549726 +  = 1.000000, objective value => 0.809524 
 56 )  0.182336 + 0.235282 + 0.282381 + 0.300000 +  = 1.000000, objective value => 0.728000 
 57 )  0.257657 + 0.427624 + 0.019434 + 0.295285 +  = 1.000000, objective value => 0.690196 
 58 )  0.311962 + 0.157782 + 0.308749 + 0.221507 +  = 1.000000, objective value => 0.690196 
 59 )  0.188924 + 0.104325 + 0.302814 + 0.403937 +  = 1.000000, objective value => 0.690196 
 60 )  0.264988 + 0.216503 + 0.268407 + 0.250102 +  = 1.000000, objective value => 0.690196 
 61 )  0.516180 + 0.222379 + 0.030096 + 0.231344 +  = 1.000000, objective value => 0.690196 
 62 )  0.331284 + 0.119908 + 0.337793 + 0.211015 +  = 1.000000, objective value => 0.690196 
 63 )  0.631061 + 0.338428 + 0.012316 + 0.018194 +  = 1.000000, objective value => 0.690196 
 64 )  0.094264 + 0.385425 + 0.270405 + 0.249906 +  = 1.000000, objective value => 0.734884 
 65 )  0.415735 + 0.364981 + 0.138211 + 0.081073 +  = 1.000000, objective value => 0.690196 
 66 )  0.110703 + 0.356259 + 0.346011 + 0.187027 +  = 1.000000, objective value => 0.762791 
 67 )  0.349962 + 0.337415 + 0.158053 + 0.154569 +  = 1.000000, objective value => 0.690196 
 68 )  0.206846 + 0.318393 + 0.270537 + 0.204224 +  = 1.000000, objective value => 0.690196 
 69 )  0.337974 + 0.037141 + 0.371723 + 0.253162 +  = 1.000000, objective value => 0.690196 
 70 )  0.156078 + 0.263189 + 0.343702 + 0.237031 +  = 1.000000, objective value => 0.686275 
 71 )  0.339802 + 0.140848 + 0.313121 + 0.206229 +  = 1.000000, objective value => 0.690196 
 72 )  0.164821 + 0.303265 + 0.047991 + 0.483922 +  = 1.000000, objective value => 0.728000 
 73 )  0.015789 + 0.159648 + 0.443206 + 0.381357 +  = 1.000000, objective value => 0.809524 
 74 )  0.452475 + 0.507039 + 0.005656 + 0.034831 +  = 1.000000, objective value => 0.670588 
 75 )  0.248096 + 0.017691 + 0.375015 + 0.359198 +  = 1.000000, objective value => 0.686275 
 76 )  0.567313 + 0.376092 + 0.054743 + 0.001852 +  = 1.000000, objective value => 0.690196 
 77 )  0.230054 + 0.314109 + 0.268886 + 0.186951 +  = 1.000000, objective value => 0.690196 
 78 )  0.313006 + 0.164553 + 0.275915 + 0.246527 +  = 1.000000, objective value => 0.690196 
 79 )  0.276007 + 0.285989 + 0.397907 + 0.040096 +  = 1.000000, objective value => 0.686275 
 80 )  0.116148 + 0.339098 + 0.223142 + 0.321613 +  = 1.000000, objective value => 0.690196 
 81 )  0.227002 + 0.402172 + 0.096910 + 0.273916 +  = 1.000000, objective value => 0.690196 
 82 )  0.031861 + 0.455036 + 0.171169 + 0.341935 +  = 1.000000, objective value => 0.734884 
 83 )  0.231840 + 0.395482 + 0.327042 + 0.045636 +  = 1.000000, objective value => 0.734884 
 84 )  0.374955 + 0.192559 + 0.131330 + 0.301156 +  = 1.000000, objective value => 0.690196 
 85 )  0.263669 + 0.242164 + 0.064221 + 0.429947 +  = 1.000000, objective value => 0.690196 
 86 )  0.089416 + 0.167217 + 0.243505 + 0.499862 +  = 1.000000, objective value => 0.809524 
 87 )  0.312857 + 0.172029 + 0.412226 + 0.102888 +  = 1.000000, objective value => 0.690196 
 88 )  0.229782 + 0.288834 + 0.182731 + 0.298653 +  = 1.000000, objective value => 0.690196 
 89 )  0.041310 + 0.127109 + 0.447067 + 0.384514 +  = 1.000000, objective value => 0.809524 
 90 )  0.076091 + 0.232464 + 0.185737 + 0.505709 +  = 1.000000, objective value => 0.809524 
 91 )  0.476372 + 0.243582 + 0.122895 + 0.157150 +  = 1.000000, objective value => 0.690196 
 92 )  0.190098 + 0.264996 + 0.494128 + 0.050779 +  = 1.000000, objective value => 0.762791 
 93 )  0.181527 + 0.144168 + 0.370605 + 0.303700 +  = 1.000000, objective value => 0.762791 
 94 )  0.232511 + 0.300252 + 0.372745 + 0.094492 +  = 1.000000, objective value => 0.734884 
 95 )  0.172909 + 0.073021 + 0.348068 + 0.406003 +  = 1.000000, objective value => 0.762791 
 96 )  0.284990 + 0.332509 + 0.147216 + 0.235285 +  = 1.000000, objective value => 0.690196 
 97 )  0.088405 + 0.083344 + 0.568651 + 0.259600 +  = 1.000000, objective value => 0.762791 
 98 )  0.474294 + 0.052634 + 0.260289 + 0.212784 +  = 1.000000, objective value => 0.690196 
 99 )  0.067177 + 0.137764 + 0.393642 + 0.401417 +  = 1.000000, objective value => 0.809524 
 100 )  0.003679 + 0.214805 + 0.463491 + 0.318025 +  = 1.000000, objective value => 0.809524 
 101 )  0.235825 + 0.331606 + 0.317515 + 0.115054 +  = 1.000000, objective value => 0.734884 
 102 )  0.132783 + 0.339492 + 0.397059 + 0.130666 +  = 1.000000, objective value => 0.734884 
 103 )  0.454633 + 0.237877 + 0.218662 + 0.088828 +  = 1.000000, objective value => 0.690196 
 104 )  0.287896 + 0.126554 + 0.284120 + 0.301431 +  = 1.000000, objective value => 0.690196 
 105 )  0.046669 + 0.316844 + 0.279481 + 0.357005 +  = 1.000000, objective value => 0.809524 
 106 )  0.239107 + 0.154210 + 0.329926 + 0.276757 +  = 1.000000, objective value => 0.690196 
 107 )  0.264399 + 0.341209 + 0.387382 + 0.007010 +  = 1.000000, objective value => 0.686275 
 108 )  0.337840 + 0.129551 + 0.169065 + 0.363544 +  = 1.000000, objective value => 0.690196 
 109 )  0.438343 + 0.367066 + 0.164498 + 0.030094 +  = 1.000000, objective value => 0.690196 
 110 )  0.265548 + 0.341012 + 0.126432 + 0.267008 +  = 1.000000, objective value => 0.690196 
 111 )  0.309342 + 0.183055 + 0.412146 + 0.095456 +  = 1.000000, objective value => 0.690196 
 112 )  0.042488 + 0.424183 + 0.126066 + 0.407263 +  = 1.000000, objective value => 0.809524 
 113 )  0.273937 + 0.215147 + 0.115931 + 0.394985 +  = 1.000000, objective value => 0.690196 
 114 )  0.284743 + 0.301749 + 0.343982 + 0.069525 +  = 1.000000, objective value => 0.686275 
 115 )  0.100079 + 0.338813 + 0.240040 + 0.321068 +  = 1.000000, objective value => 0.809524 
 116 )  0.157523 + 0.377238 + 0.135851 + 0.329387 +  = 1.000000, objective value => 0.690196 
 117 )  0.258231 + 0.169633 + 0.277442 + 0.294693 +  = 1.000000, objective value => 0.690196 
 118 )  0.310026 + 0.178900 + 0.255857 + 0.255217 +  = 1.000000, objective value => 0.690196 
 119 )  0.076004 + 0.116363 + 0.408720 + 0.398914 +  = 1.000000, objective value => 0.809524 
 120 )  0.329282 + 0.431309 + 0.179680 + 0.059729 +  = 1.000000, objective value => 0.686275 
 121 )  0.320992 + 0.090707 + 0.402442 + 0.185859 +  = 1.000000, objective value => 0.690196 
 122 )  0.576128 + 0.057883 + 0.014564 + 0.351425 +  = 1.000000, objective value => 0.690196 
 123 )  0.337585 + 0.031385 + 0.426894 + 0.204136 +  = 1.000000, objective value => 0.690196 
 124 )  0.112120 + 0.321132 + 0.501784 + 0.064964 +  = 1.000000, objective value => 0.734884 
 125 )  0.303303 + 0.214961 + 0.290374 + 0.191362 +  = 1.000000, objective value => 0.690196 
 126 )  0.356685 + 0.103053 + 0.532570 + 0.007691 +  = 1.000000, objective value => 0.690196 
 127 )  0.219948 + 0.364312 + 0.120389 + 0.295351 +  = 1.000000, objective value => 0.690196 
 128 )  0.170841 + 0.342276 + 0.297906 + 0.188977 +  = 1.000000, objective value => 0.734884 
 129 )  0.248321 + 0.298397 + 0.198854 + 0.254428 +  = 1.000000, objective value => 0.690196 
 130 )  0.271431 + 0.220865 + 0.302093 + 0.205611 +  = 1.000000, objective value => 0.690196 
 131 )  0.128125 + 0.296025 + 0.081475 + 0.494375 +  = 1.000000, objective value => 0.728000 
 132 )  0.188757 + 0.209845 + 0.021450 + 0.579947 +  = 1.000000, objective value => 0.690196 
 133 )  0.386502 + 0.305010 + 0.163888 + 0.144600 +  = 1.000000, objective value => 0.690196 
 134 )  0.089514 + 0.097757 + 0.482019 + 0.330709 +  = 1.000000, objective value => 0.762791 
 135 )  0.045513 + 0.295872 + 0.326752 + 0.331863 +  = 1.000000, objective value => 0.809524 
 136 )  0.536091 + 0.156972 + 0.249550 + 0.057386 +  = 1.000000, objective value => 0.690196 
 137 )  0.319503 + 0.364132 + 0.181167 + 0.135197 +  = 1.000000, objective value => 0.690196 
 138 )  0.078437 + 0.374516 + 0.049076 + 0.497970 +  = 1.000000, objective value => 0.728000 
 139 )  0.381786 + 0.032534 + 0.095518 + 0.490162 +  = 1.000000, objective value => 0.690196 
 140 )  0.168112 + 0.592188 + 0.046096 + 0.193604 +  = 1.000000, objective value => 0.925000 
 141 )  0.245754 + 0.322982 + 0.085514 + 0.345750 +  = 1.000000, objective value => 0.690196 
 142 )  0.097793 + 0.322479 + 0.039727 + 0.540001 +  = 1.000000, objective value => 0.728000 
 143 )  0.039557 + 0.556703 + 0.191332 + 0.212408 +  = 1.000000, objective value => 0.925000 
 144 )  0.347606 + 0.185150 + 0.164337 + 0.302907 +  = 1.000000, objective value => 0.690196 
 145 )  0.367401 + 0.320663 + 0.275843 + 0.036093 +  = 1.000000, objective value => 0.690196 
 146 )  0.299440 + 0.286376 + 0.230076 + 0.184108 +  = 1.000000, objective value => 0.690196 
 147 )  0.414336 + 0.009702 + 0.401233 + 0.174729 +  = 1.000000, objective value => 0.690196 
 148 )  0.081435 + 0.108880 + 0.552814 + 0.256871 +  = 1.000000, objective value => 0.809524 
 149 )  0.414139 + 0.155025 + 0.414703 + 0.016133 +  = 1.000000, objective value => 0.690196 
 150 )  0.294713 + 0.328050 + 0.023230 + 0.354007 +  = 1.000000, objective value => 0.690196 
 151 )  0.296665 + 0.199807 + 0.493687 + 0.009842 +  = 1.000000, objective value => 0.690196 
 152 )  0.291661 + 0.198253 + 0.299382 + 0.210704 +  = 1.000000, objective value => 0.690196 
 153 )  0.068745 + 0.336364 + 0.497545 + 0.097346 +  = 1.000000, objective value => 0.762791 
 154 )  0.350956 + 0.356992 + 0.145221 + 0.146831 +  = 1.000000, objective value => 0.690196 
 155 )  0.016592 + 0.839388 + 0.071123 + 0.072897 +  = 1.000000, objective value => 0.925000 
 156 )  0.551333 + 0.209251 + 0.221409 + 0.018008 +  = 1.000000, objective value => 0.690196 
 157 )  0.237308 + 0.315843 + 0.198063 + 0.248786 +  = 1.000000, objective value => 0.690196 
 158 )  0.260887 + 0.337108 + 0.365592 + 0.036412 +  = 1.000000, objective value => 0.686275 
 159 )  0.555682 + 0.064992 + 0.374916 + 0.004410 +  = 1.000000, objective value => 0.690196 
 160 )  0.384665 + 0.018958 + 0.259583 + 0.336794 +  = 1.000000, objective value => 0.690196 
 161 )  0.439095 + 0.087870 + 0.019988 + 0.453047 +  = 1.000000, objective value => 0.690196 
 162 )  0.447618 + 0.286085 + 0.152288 + 0.114010 +  = 1.000000, objective value => 0.690196 
 163 )  0.318699 + 0.146735 + 0.262685 + 0.271881 +  = 1.000000, objective value => 0.690196 
 164 )  0.133675 + 0.177510 + 0.173010 + 0.515806 +  = 1.000000, objective value => 0.728000 
 165 )  0.202142 + 0.241248 + 0.303111 + 0.253499 +  = 1.000000, objective value => 0.690196 
 166 )  0.279929 + 0.130097 + 0.063601 + 0.526373 +  = 1.000000, objective value => 0.690196 
 167 )  0.350874 + 0.389617 + 0.066549 + 0.192960 +  = 1.000000, objective value => 0.690196 
 168 )  0.396555 + 0.088766 + 0.254097 + 0.260582 +  = 1.000000, objective value => 0.690196 
 169 )  0.224946 + 0.323657 + 0.010808 + 0.440589 +  = 1.000000, objective value => 0.690196 
 170 )  0.314299 + 0.372775 + 0.175980 + 0.136947 +  = 1.000000, objective value => 0.690196 
 171 )  0.212729 + 0.234426 + 0.272984 + 0.279862 +  = 1.000000, objective value => 0.690196 
 172 )  0.102748 + 0.537975 + 0.331090 + 0.028187 +  = 1.000000, objective value => 0.925000 
 173 )  0.249833 + 0.202670 + 0.253123 + 0.294374 +  = 1.000000, objective value => 0.690196 
 174 )  0.171318 + 0.139493 + 0.119382 + 0.569807 +  = 1.000000, objective value => 0.690196 
 175 )  0.406557 + 0.004878 + 0.392207 + 0.196359 +  = 1.000000, objective value => 0.690196 
 176 )  0.236455 + 0.028600 + 0.626690 + 0.108254 +  = 1.000000, objective value => 0.762791 
 177 )  0.441254 + 0.158458 + 0.355118 + 0.045170 +  = 1.000000, objective value => 0.690196 
 178 )  0.303421 + 0.306253 + 0.176878 + 0.213447 +  = 1.000000, objective value => 0.690196 
 179 )  0.499113 + 0.041737 + 0.285531 + 0.173619 +  = 1.000000, objective value => 0.690196 
 180 )  0.213346 + 0.242063 + 0.399185 + 0.145407 +  = 1.000000, objective value => 0.690196 
 181 )  0.047427 + 0.132616 + 0.325097 + 0.494860 +  = 1.000000, objective value => 0.809524 
 182 )  0.224392 + 0.405230 + 0.100713 + 0.269665 +  = 1.000000, objective value => 0.690196 
 183 )  0.381153 + 0.303676 + 0.025146 + 0.290025 +  = 1.000000, objective value => 0.690196 
 184 )  0.104822 + 0.254325 + 0.063774 + 0.577079 +  = 1.000000, objective value => 0.728000 
 185 )  0.095931 + 0.040344 + 0.263077 + 0.600648 +  = 1.000000, objective value => 0.762791 
 186 )  0.225041 + 0.278997 + 0.204222 + 0.291740 +  = 1.000000, objective value => 0.690196 
 187 )  0.271717 + 0.300033 + 0.102597 + 0.325653 +  = 1.000000, objective value => 0.690196 
 188 )  0.414043 + 0.416158 + 0.110227 + 0.059572 +  = 1.000000, objective value => 0.690196 
 189 )  0.132660 + 0.388411 + 0.187266 + 0.291662 +  = 1.000000, objective value => 0.690196 
 190 )  0.139993 + 0.471088 + 0.338190 + 0.050730 +  = 1.000000, objective value => 0.925000 
 191 )  0.041045 + 0.100586 + 0.426861 + 0.431508 +  = 1.000000, objective value => 0.809524 
 192 )  0.107390 + 0.152222 + 0.411554 + 0.328834 +  = 1.000000, objective value => 0.809524 
 193 )  0.079975 + 0.475225 + 0.344122 + 0.100678 +  = 1.000000, objective value => 0.925000 
 194 )  0.430435 + 0.057377 + 0.334617 + 0.177571 +  = 1.000000, objective value => 0.690196 
 195 )  0.503717 + 0.405440 + 0.011727 + 0.079116 +  = 1.000000, objective value => 0.690196 
 196 )  0.302548 + 0.275049 + 0.255590 + 0.166813 +  = 1.000000, objective value => 0.690196 
 197 )  0.025372 + 0.246546 + 0.301302 + 0.426780 +  = 1.000000, objective value => 0.809524 
 198 )  0.187433 + 0.274865 + 0.127437 + 0.410265 +  = 1.000000, objective value => 0.728000 
 199 )  0.218046 + 0.468721 + 0.294812 + 0.018421 +  = 1.000000, objective value => 0.925000 
 200 )  0.075630 + 0.092408 + 0.129234 + 0.702728 +  = 1.000000, objective value => 0.690196 
 201 )  0.050820 + 0.345472 + 0.439928 + 0.163781 +  = 1.000000, objective value => 0.762791 
 202 )  0.049238 + 0.351692 + 0.391918 + 0.207152 +  = 1.000000, objective value => 0.809524 
 203 )  0.392258 + 0.099907 + 0.306194 + 0.201641 +  = 1.000000, objective value => 0.690196 
 204 )  0.274688 + 0.245254 + 0.082543 + 0.397515 +  = 1.000000, objective value => 0.690196 
 205 )  0.206554 + 0.399063 + 0.263557 + 0.130825 +  = 1.000000, objective value => 0.734884 
 206 )  0.140977 + 0.172753 + 0.363066 + 0.323204 +  = 1.000000, objective value => 0.762791 
 207 )  0.336603 + 0.204136 + 0.361714 + 0.097547 +  = 1.000000, objective value => 0.690196 
 208 )  0.517799 + 0.230739 + 0.203827 + 0.047635 +  = 1.000000, objective value => 0.690196 
 209 )  0.029583 + 0.471831 + 0.185625 + 0.312961 +  = 1.000000, objective value => 0.925000 
 210 )  0.215145 + 0.178064 + 0.262588 + 0.344203 +  = 1.000000, objective value => 0.690196 
 211 )  0.411442 + 0.192195 + 0.188668 + 0.207696 +  = 1.000000, objective value => 0.690196 
 212 )  0.183550 + 0.100154 + 0.519362 + 0.196934 +  = 1.000000, objective value => 0.762791 
 213 )  0.354898 + 0.179285 + 0.107217 + 0.358601 +  = 1.000000, objective value => 0.690196 
 214 )  0.290104 + 0.309513 + 0.323661 + 0.076722 +  = 1.000000, objective value => 0.690196 
 215 )  0.321045 + 0.172818 + 0.174780 + 0.331357 +  = 1.000000, objective value => 0.690196 
 216 )  0.139437 + 0.616744 + 0.002286 + 0.241532 +  = 1.000000, objective value => 0.925000 
 217 )  0.266018 + 0.362588 + 0.154260 + 0.217134 +  = 1.000000, objective value => 0.690196 
 218 )  0.076395 + 0.448809 + 0.002117 + 0.472679 +  = 1.000000, objective value => 0.690196 
 219 )  0.398827 + 0.400981 + 0.078271 + 0.121922 +  = 1.000000, objective value => 0.690196 
 220 )  0.114898 + 0.314930 + 0.544723 + 0.025449 +  = 1.000000, objective value => 0.734884 
 221 )  0.257788 + 0.002185 + 0.485470 + 0.254557 +  = 1.000000, objective value => 0.686275 
 222 )  0.053160 + 0.432717 + 0.472863 + 0.041261 +  = 1.000000, objective value => 0.925000 
 223 )  0.228534 + 0.279878 + 0.382906 + 0.108681 +  = 1.000000, objective value => 0.686275 
 224 )  0.230924 + 0.315143 + 0.137590 + 0.316343 +  = 1.000000, objective value => 0.690196 
 225 )  0.146445 + 0.409886 + 0.135464 + 0.308204 +  = 1.000000, objective value => 0.690196 
 226 )  0.366553 + 0.015626 + 0.432181 + 0.185640 +  = 1.000000, objective value => 0.690196 
 227 )  0.409001 + 0.003121 + 0.346037 + 0.241841 +  = 1.000000, objective value => 0.690196 
 228 )  0.273813 + 0.056981 + 0.141558 + 0.527647 +  = 1.000000, objective value => 0.690196 
 229 )  0.207321 + 0.224180 + 0.150826 + 0.417674 +  = 1.000000, objective value => 0.690196 
 230 )  0.483522 + 0.006256 + 0.484666 + 0.025556 +  = 1.000000, objective value => 0.690196 
 231 )  0.211144 + 0.339616 + 0.139487 + 0.309754 +  = 1.000000, objective value => 0.690196 
 232 )  0.237310 + 0.343915 + 0.121494 + 0.297282 +  = 1.000000, objective value => 0.690196 
 233 )  0.321681 + 0.256446 + 0.181481 + 0.240392 +  = 1.000000, objective value => 0.690196 
 234 )  0.196234 + 0.257631 + 0.117154 + 0.428981 +  = 1.000000, objective value => 0.728000 
 235 )  0.508735 + 0.107496 + 0.268387 + 0.115382 +  = 1.000000, objective value => 0.690196 
 236 )  0.027405 + 0.367544 + 0.352715 + 0.252335 +  = 1.000000, objective value => 0.809524 
 237 )  0.087154 + 0.369871 + 0.203736 + 0.339239 +  = 1.000000, objective value => 0.762791 
 238 )  0.013964 + 0.409009 + 0.042672 + 0.534355 +  = 1.000000, objective value => 0.809524 
 239 )  0.449720 + 0.179671 + 0.093503 + 0.277105 +  = 1.000000, objective value => 0.690196 
 240 )  0.132999 + 0.337908 + 0.172967 + 0.356127 +  = 1.000000, objective value => 0.690196 
 241 )  0.458774 + 0.067720 + 0.472848 + 0.000658 +  = 1.000000, objective value => 0.690196 
 242 )  0.197119 + 0.340616 + 0.207196 + 0.255069 +  = 1.000000, objective value => 0.690196 
 243 )  0.291695 + 0.380528 + 0.014352 + 0.313425 +  = 1.000000, objective value => 0.690196 
 244 )  0.203972 + 0.332885 + 0.400104 + 0.063038 +  = 1.000000, objective value => 0.734884 
 245 )  0.019957 + 0.390194 + 0.447413 + 0.142436 +  = 1.000000, objective value => 0.925000 
 246 )  0.224999 + 0.021434 + 0.428082 + 0.325485 +  = 1.000000, objective value => 0.686275 
 247 )  0.063788 + 0.228631 + 0.454564 + 0.253017 +  = 1.000000, objective value => 0.809524 
 248 )  0.336700 + 0.315092 + 0.292601 + 0.055608 +  = 1.000000, objective value => 0.690196 
 249 )  0.321131 + 0.362108 + 0.287916 + 0.028845 +  = 1.000000, objective value => 0.686275 
 250 )  0.207054 + 0.341787 + 0.338009 + 0.113149 +  = 1.000000, objective value => 0.734884 
 251 )  0.104022 + 0.386201 + 0.334510 + 0.175267 +  = 1.000000, objective value => 0.734884 
 252 )  0.245043 + 0.360515 + 0.361901 + 0.032540 +  = 1.000000, objective value => 0.686275 
 253 )  0.066857 + 0.646084 + 0.148585 + 0.138474 +  = 1.000000, objective value => 0.925000 
 254 )  0.543497 + 0.100825 + 0.014875 + 0.340802 +  = 1.000000, objective value => 0.690196 
 255 )  0.000677 + 0.158210 + 0.484013 + 0.357100 +  = 1.000000, objective value => 0.809524 
 256 )  0.096283 + 0.404596 + 0.226428 + 0.272692 +  = 1.000000, objective value => 0.734884 
 257 )  0.060749 + 0.409192 + 0.142215 + 0.387844 +  = 1.000000, objective value => 0.762791 
 258 )  0.258922 + 0.298255 + 0.216028 + 0.226795 +  = 1.000000, objective value => 0.690196 
 259 )  0.230679 + 0.280642 + 0.236356 + 0.252323 +  = 1.000000, objective value => 0.690196 
 260 )  0.410049 + 0.301477 + 0.255261 + 0.033213 +  = 1.000000, objective value => 0.690196 
 261 )  0.525329 + 0.021143 + 0.396429 + 0.057099 +  = 1.000000, objective value => 0.690196 
 262 )  0.330244 + 0.126718 + 0.302448 + 0.240590 +  = 1.000000, objective value => 0.690196 
 263 )  0.233347 + 0.120428 + 0.317169 + 0.329056 +  = 1.000000, objective value => 0.690196 
 264 )  0.371946 + 0.271824 + 0.109417 + 0.246813 +  = 1.000000, objective value => 0.690196 
 265 )  0.291346 + 0.456343 + 0.137317 + 0.114994 +  = 1.000000, objective value => 0.686275 
 266 )  0.063425 + 0.489899 + 0.415406 + 0.031269 +  = 1.000000, objective value => 0.925000 
 267 )  0.311245 + 0.069813 + 0.365064 + 0.253878 +  = 1.000000, objective value => 0.690196 
 268 )  0.084305 + 0.061726 + 0.301186 + 0.552784 +  = 1.000000, objective value => 0.762791 
 269 )  0.278841 + 0.349261 + 0.108585 + 0.263313 +  = 1.000000, objective value => 0.690196 
 270 )  0.474726 + 0.247235 + 0.020405 + 0.257634 +  = 1.000000, objective value => 0.690196 
 271 )  0.292693 + 0.072178 + 0.276548 + 0.358581 +  = 1.000000, objective value => 0.690196 
 272 )  0.163358 + 0.241474 + 0.415327 + 0.179841 +  = 1.000000, objective value => 0.762791 
