 trial_no )----------variables-----------sum of variables--------objective value------------------
 1 )  0.001201 + 0.455288 + 0.312169 + 0.231342 +  = 1.000000, objective value => 0.018182 
 2 )  0.236888 + 0.418113 + 0.233726 + 0.111273 +  = 1.000000, objective value => 0.007692 
 3 )  0.117055 + 0.411731 + 0.219460 + 0.251754 +  = 1.000000, objective value => 0.006250 
 4 )  0.254305 + 0.258059 + 0.367728 + 0.119908 +  = 1.000000, objective value => 0.006061 
 5 )  0.428851 + 0.072338 + 0.165796 + 0.333016 +  = 1.000000, objective value => 0.005495 
 6 )  0.340957 + 0.112765 + 0.347573 + 0.198705 +  = 1.000000, objective value => 0.005917 
 7 )  0.400442 + 0.233360 + 0.324150 + 0.042048 +  = 1.000000, objective value => 0.005917 
 8 )  0.226494 + 0.157362 + 0.420035 + 0.196109 +  = 1.000000, objective value => 0.005780 
 9 )  0.272675 + 0.162463 + 0.057649 + 0.507212 +  = 1.000000, objective value => 0.005714 
 10 )  0.080743 + 0.462433 + 0.285317 + 0.171508 +  = 1.000000, objective value => 0.018182 
 11 )  0.108880 + 0.072685 + 0.219757 + 0.598678 +  = 1.000000, objective value => 0.005988 
 12 )  0.180709 + 0.149619 + 0.364528 + 0.305145 +  = 1.000000, objective value => 0.005780 
 13 )  0.185190 + 0.100749 + 0.319259 + 0.394801 +  = 1.000000, objective value => 0.005848 
 14 )  0.208474 + 0.351979 + 0.214746 + 0.224801 +  = 1.000000, objective value => 0.006803 
 15 )  0.106830 + 0.163314 + 0.274724 + 0.455132 +  = 1.000000, objective value => 0.006452 
 16 )  0.207407 + 0.182442 + 0.384694 + 0.225457 +  = 1.000000, objective value => 0.005780 
 17 )  0.173317 + 0.209130 + 0.347221 + 0.270332 +  = 1.000000, objective value => 0.005650 
 18 )  0.209928 + 0.364712 + 0.111134 + 0.314227 +  = 1.000000, objective value => 0.006803 
 19 )  0.319244 + 0.475869 + 0.180334 + 0.024553 +  = 1.000000, objective value => 0.006757 
 20 )  0.343966 + 0.017050 + 0.162412 + 0.476572 +  = 1.000000, objective value => 0.005376 
 21 )  0.375356 + 0.048680 + 0.210772 + 0.365192 +  = 1.000000, objective value => 0.005495 
 22 )  0.170733 + 0.425526 + 0.223372 + 0.180368 +  = 1.000000, objective value => 0.006410 
 23 )  0.312633 + 0.294946 + 0.108572 + 0.283849 +  = 1.000000, objective value => 0.005780 
 24 )  0.119063 + 0.300156 + 0.214364 + 0.366417 +  = 1.000000, objective value => 0.006993 
 25 )  0.221816 + 0.361163 + 0.237017 + 0.180004 +  = 1.000000, objective value => 0.006329 
 26 )  0.245485 + 0.009300 + 0.231339 + 0.513875 +  = 1.000000, objective value => 0.005682 
 27 )  0.040242 + 0.061288 + 0.651709 + 0.246761 +  = 1.000000, objective value => 0.006803 
 28 )  0.287943 + 0.256061 + 0.223333 + 0.232663 +  = 1.000000, objective value => 0.006061 
 29 )  0.117194 + 0.168052 + 0.395971 + 0.318782 +  = 1.000000, objective value => 0.005587 
 30 )  0.378086 + 0.293465 + 0.061114 + 0.267335 +  = 1.000000, objective value => 0.005714 
 31 )  0.216560 + 0.401402 + 0.381078 + 0.000959 +  = 1.000000, objective value => 0.006944 
 32 )  0.254892 + 0.363631 + 0.296560 + 0.084918 +  = 1.000000, objective value => 0.007692 
 33 )  0.260786 + 0.365050 + 0.143198 + 0.230966 +  = 1.000000, objective value => 0.007092 
 34 )  0.064172 + 0.531434 + 0.019232 + 0.385162 +  = 1.000000, objective value => 0.012500 
 35 )  0.384823 + 0.128307 + 0.171048 + 0.315822 +  = 1.000000, objective value => 0.005814 
 36 )  0.118266 + 0.264070 + 0.370036 + 0.247627 +  = 1.000000, objective value => 0.006803 
 37 )  0.195891 + 0.273691 + 0.427105 + 0.103313 +  = 1.000000, objective value => 0.006098 
 38 )  0.246575 + 0.324715 + 0.384547 + 0.044163 +  = 1.000000, objective value => 0.006250 
