 trial_no )----------variables-----------sum of variables--------objective value------------------
 1 )  0.001522 + 0.363197 + 0.342136 + 0.293146 +  = 1.000000, objective value => 2.604179 
 42 )  0.492796 + 0.141470 + 0.030477 + 0.335257 +  = 1.000000, objective value => 1.008201 
 43 )  0.043292 + 0.281510 + 0.280839 + 0.394360 +  = 1.000000, objective value => 2.604179 
 44 )  0.407814 + 0.347593 + 0.145024 + 0.099568 +  = 1.000000, objective value => 1.026393 
 45 )  0.126506 + 0.425655 + 0.300073 + 0.147767 +  = 1.000000, objective value => 2.041575 
 46 )  0.018483 + 0.439684 + 0.038520 + 0.503312 +  = 1.000000, objective value => 2.604179 
 47 )  0.225674 + 0.424258 + 0.097029 + 0.253039 +  = 1.000000, objective value => 1.299467 
 48 )  0.378470 + 0.324115 + 0.198982 + 0.098433 +  = 1.000000, objective value => 1.068329 
 49 )  0.074649 + 0.412715 + 0.378686 + 0.133950 +  = 1.000000, objective value => 2.604179 
 50 )  0.300661 + 0.308906 + 0.308626 + 0.081806 +  = 1.000000, objective value => 1.144300 
 51 )  0.347288 + 0.359935 + 0.107977 + 0.184801 +  = 1.000000, objective value => 1.135573 
 52 )  0.209653 + 0.408733 + 0.338255 + 0.043359 +  = 1.000000, objective value => 1.414948 
 53 )  0.036970 + 0.226755 + 0.240439 + 0.495836 +  = 1.000000, objective value => 2.604179 
 54 )  0.157099 + 0.025410 + 0.371829 + 0.445661 +  = 1.000000, objective value => 1.088893 
 55 )  0.166440 + 0.240529 + 0.244130 + 0.348901 +  = 1.000000, objective value => 1.161288 
 56 )  0.057930 + 0.349317 + 0.326240 + 0.266513 +  = 1.000000, objective value => 2.604179 
 57 )  0.275652 + 0.212991 + 0.360469 + 0.150888 +  = 1.000000, objective value => 1.087958 
 58 )  0.284693 + 0.024428 + 0.348673 + 0.342206 +  = 1.000000, objective value => 0.999328 
 59 )  0.261549 + 0.175809 + 0.478386 + 0.084256 +  = 1.000000, objective value => 1.087958 
 60 )  0.036520 + 0.512338 + 0.358520 + 0.092621 +  = 1.000000, objective value => 2.604179 
 61 )  0.092497 + 0.082364 + 0.796950 + 0.028188 +  = 1.000000, objective value => 1.210552 
 62 )  0.078308 + 0.128521 + 0.318778 + 0.474394 +  = 1.000000, objective value => 1.251717 
 63 )  0.439982 + 0.221673 + 0.136583 + 0.201761 +  = 1.000000, objective value => 1.082048 
 64 )  0.416215 + 0.445821 + 0.107388 + 0.030576 +  = 1.000000, objective value => 1.020365 
 65 )  0.248112 + 0.304160 + 0.182837 + 0.264890 +  = 1.000000, objective value => 1.144300 
 66 )  0.672283 + 0.074723 + 0.023704 + 0.229290 +  = 1.000000, objective value => 1.008201 
 67 )  0.403003 + 0.294823 + 0.196085 + 0.106089 +  = 1.000000, objective value => 1.083236 
 68 )  0.408095 + 0.422848 + 0.107564 + 0.061493 +  = 1.000000, objective value => 1.020365 
 69 )  0.187114 + 0.240472 + 0.457259 + 0.115154 +  = 1.000000, objective value => 1.196730 
 70 )  0.273522 + 0.380126 + 0.126513 + 0.219839 +  = 1.000000, objective value => 1.310865 
 71 )  0.241617 + 0.140959 + 0.264951 + 0.352473 +  = 1.000000, objective value => 1.055023 
 72 )  0.035394 + 0.772615 + 0.068912 + 0.123079 +  = 1.000000, objective value => 2.604179 
 73 )  0.176142 + 0.184178 + 0.345462 + 0.294217 +  = 1.000000, objective value => 1.144300 
 74 )  0.484350 + 0.011119 + 0.272454 + 0.232077 +  = 1.000000, objective value => 1.008201 
 75 )  0.283725 + 0.271648 + 0.233068 + 0.211560 +  = 1.000000, objective value => 1.166899 
 76 )  0.355933 + 0.264711 + 0.284525 + 0.094831 +  = 1.000000, objective value => 1.068103 
 77 )  0.566367 + 0.156943 + 0.240124 + 0.036567 +  = 1.000000, objective value => 1.042464 
 78 )  0.191790 + 0.195916 + 0.437927 + 0.174367 +  = 1.000000, objective value => 1.276117 
 79 )  0.012242 + 0.220782 + 0.411970 + 0.355006 +  = 1.000000, objective value => 2.604179 
 80 )  0.045549 + 0.302216 + 0.437941 + 0.214295 +  = 1.000000, objective value => 2.604179 
 81 )  0.025228 + 0.253188 + 0.171090 + 0.550493 +  = 1.000000, objective value => 2.604179 
 82 )  0.281602 + 0.239228 + 0.188750 + 0.290420 +  = 1.000000, objective value => 1.068329 
 83 )  0.365811 + 0.017961 + 0.388634 + 0.227594 +  = 1.000000, objective value => 0.999328 
 84 )  0.384046 + 0.151192 + 0.248615 + 0.216148 +  = 1.000000, objective value => 1.029964 
 85 )  0.053827 + 0.418979 + 0.159834 + 0.367361 +  = 1.000000, objective value => 2.604179 
 86 )  0.244433 + 0.254040 + 0.310643 + 0.190883 +  = 1.000000, objective value => 1.144300 
 87 )  0.296359 + 0.269256 + 0.192698 + 0.241687 +  = 1.000000, objective value => 1.028511 
 88 )  0.152988 + 0.245671 + 0.148682 + 0.452658 +  = 1.000000, objective value => 1.352965 
 89 )  0.310261 + 0.210592 + 0.319466 + 0.159682 +  = 1.000000, objective value => 1.083236 
 90 )  0.332951 + 0.162607 + 0.177914 + 0.326528 +  = 1.000000, objective value => 1.029964 
 91 )  0.125101 + 0.330667 + 0.315388 + 0.228845 +  = 1.000000, objective value => 2.041575 
 92 )  0.271703 + 0.342677 + 0.170623 + 0.214996 +  = 1.000000, objective value => 1.112507 
 93 )  0.185605 + 0.006192 + 0.549791 + 0.258413 +  = 1.000000, objective value => 1.088893 
 94 )  0.478568 + 0.029460 + 0.086238 + 0.405734 +  = 1.000000, objective value => 1.008201 
 95 )  0.080097 + 0.880883 + 0.002113 + 0.036907 +  = 1.000000, objective value => 2.604179 
 96 )  0.170174 + 0.615978 + 0.205140 + 0.008708 +  = 1.000000, objective value => 2.041575 
 97 )  0.325460 + 0.343496 + 0.198063 + 0.132981 +  = 1.000000, objective value => 1.112507 
 98 )  0.167634 + 0.001693 + 0.217026 + 0.613647 +  = 1.000000, objective value => 0.999328 
 99 )  0.234634 + 0.362154 + 0.031974 + 0.371239 +  = 1.000000, objective value => 1.058517 
 100 )  0.282365 + 0.359414 + 0.222149 + 0.136072 +  = 1.000000, objective value => 1.147000 
 101 )  0.222798 + 0.094163 + 0.368831 + 0.314209 +  = 1.000000, objective value => 1.055023 
 102 )  0.083352 + 0.487404 + 0.228483 + 0.200761 +  = 1.000000, objective value => 2.604179 
 103 )  0.224801 + 0.161821 + 0.322861 + 0.290517 +  = 1.000000, objective value => 1.087958 
 104 )  0.058839 + 0.040816 + 0.657764 + 0.242582 +  = 1.000000, objective value => 1.210552 
 105 )  0.091296 + 0.607889 + 0.205448 + 0.095368 +  = 1.000000, objective value => 2.604179 
 106 )  0.023509 + 0.389827 + 0.008422 + 0.578242 +  = 1.000000, objective value => 2.604179 
 107 )  0.156889 + 0.402345 + 0.106593 + 0.334173 +  = 1.000000, objective value => 1.411500 
 108 )  0.170675 + 0.294306 + 0.308143 + 0.226876 +  = 1.000000, objective value => 1.339571 
 109 )  0.087629 + 0.018401 + 0.457054 + 0.436916 +  = 1.000000, objective value => 1.029319 
 110 )  0.226935 + 0.142621 + 0.314005 + 0.316440 +  = 1.000000, objective value => 1.059139 
 111 )  0.328941 + 0.468902 + 0.199297 + 0.002860 +  = 1.000000, objective value => 0.948477 
 112 )  0.077728 + 0.299205 + 0.354220 + 0.268846 +  = 1.000000, objective value => 2.040467 
 113 )  0.416724 + 0.209390 + 0.227091 + 0.146796 +  = 1.000000, objective value => 1.029964 
 114 )  0.402430 + 0.060455 + 0.292101 + 0.245014 +  = 1.000000, objective value => 1.008201 
 115 )  0.172181 + 0.514740 + 0.269055 + 0.044024 +  = 1.000000, objective value => 2.041575 
 116 )  0.504923 + 0.296956 + 0.154537 + 0.043585 +  = 1.000000, objective value => 1.082048 
 117 )  0.063785 + 0.236615 + 0.378391 + 0.321209 +  = 1.000000, objective value => 2.041575 
 118 )  0.020047 + 0.176603 + 0.363641 + 0.439709 +  = 1.000000, objective value => 2.604179 
 119 )  0.371691 + 0.033131 + 0.343732 + 0.251446 +  = 1.000000, objective value => 0.999328 
 120 )  0.211608 + 0.302879 + 0.299937 + 0.185576 +  = 1.000000, objective value => 1.161288 
 121 )  0.117393 + 0.401670 + 0.222838 + 0.258099 +  = 1.000000, objective value => 2.041575 
 122 )  0.317036 + 0.033818 + 0.353930 + 0.295216 +  = 1.000000, objective value => 0.999328 
 123 )  0.216185 + 0.317711 + 0.160945 + 0.305159 +  = 1.000000, objective value => 1.161288 
 124 )  0.408790 + 0.090158 + 0.188633 + 0.312419 +  = 1.000000, objective value => 1.008201 
 125 )  0.246285 + 0.232329 + 0.266234 + 0.255151 +  = 1.000000, objective value => 1.174844 
 126 )  0.469152 + 0.014228 + 0.239347 + 0.277273 +  = 1.000000, objective value => 1.008201 
 127 )  0.064165 + 0.265155 + 0.302709 + 0.367970 +  = 1.000000, objective value => 2.486133 
 128 )  0.259927 + 0.079663 + 0.327018 + 0.333392 +  = 1.000000, objective value => 1.088893 
 129 )  0.157022 + 0.299254 + 0.458092 + 0.085632 +  = 1.000000, objective value => 1.414948 
 130 )  0.033467 + 0.238860 + 0.499734 + 0.227939 +  = 1.000000, objective value => 2.604179 
 131 )  0.440765 + 0.104981 + 0.109668 + 0.344587 +  = 1.000000, objective value => 1.008201 
 132 )  0.178594 + 0.234648 + 0.312735 + 0.274023 +  = 1.000000, objective value => 1.196730 
 133 )  0.359864 + 0.075992 + 0.172419 + 0.391724 +  = 1.000000, objective value => 1.008201 
 134 )  0.457799 + 0.530241 + 0.006748 + 0.005212 +  = 1.000000, objective value => 1.070818 
 135 )  0.001504 + 0.209633 + 0.288740 + 0.500122 +  = 1.000000, objective value => 2.604179 
 136 )  0.183832 + 0.283648 + 0.302797 + 0.229722 +  = 1.000000, objective value => 1.352965 
 137 )  0.304744 + 0.311178 + 0.232429 + 0.151648 +  = 1.000000, objective value => 1.112507 
 138 )  0.400498 + 0.001033 + 0.369180 + 0.229290 +  = 1.000000, objective value => 1.008201 
 139 )  0.012080 + 0.288442 + 0.296117 + 0.403361 +  = 1.000000, objective value => 2.604179 
 140 )  0.278713 + 0.034023 + 0.452129 + 0.235135 +  = 1.000000, objective value => 1.089694 
 141 )  0.236547 + 0.240750 + 0.274464 + 0.248239 +  = 1.000000, objective value => 1.144300 
 142 )  0.243903 + 0.146060 + 0.294393 + 0.315644 +  = 1.000000, objective value => 1.055023 
 143 )  0.106590 + 0.325783 + 0.308410 + 0.259218 +  = 1.000000, objective value => 2.041575 
 144 )  0.439381 + 0.083539 + 0.389780 + 0.087301 +  = 1.000000, objective value => 0.999328 
 145 )  0.332557 + 0.308503 + 0.195499 + 0.163441 +  = 1.000000, objective value => 1.039718 
 146 )  0.085513 + 0.440088 + 0.469060 + 0.005340 +  = 1.000000, objective value => 2.604179 
 147 )  0.197222 + 0.510812 + 0.059119 + 0.232847 +  = 1.000000, objective value => 2.041575 
 148 )  0.501628 + 0.418538 + 0.017558 + 0.062277 +  = 1.000000, objective value => 1.026393 
 149 )  0.031077 + 0.381115 + 0.321943 + 0.265865 +  = 1.000000, objective value => 2.604179 
 150 )  0.188190 + 0.315977 + 0.335723 + 0.160109 +  = 1.000000, objective value => 1.223080 
 151 )  0.280101 + 0.376253 + 0.337163 + 0.006483 +  = 1.000000, objective value => 1.198787 
 152 )  0.059775 + 0.192693 + 0.519696 + 0.227835 +  = 1.000000, objective value => 2.041575 
 153 )  0.055687 + 0.359646 + 0.262898 + 0.321768 +  = 1.000000, objective value => 2.604179 
 154 )  0.052458 + 0.100407 + 0.703163 + 0.143972 +  = 1.000000, objective value => 1.846766 
 155 )  0.134812 + 0.384523 + 0.194816 + 0.285849 +  = 1.000000, objective value => 1.763977 
 156 )  0.362102 + 0.277276 + 0.110420 + 0.250202 +  = 1.000000, objective value => 1.068103 
 157 )  0.200281 + 0.250651 + 0.439703 + 0.109365 +  = 1.000000, objective value => 1.144300 
 158 )  0.198794 + 0.458624 + 0.284985 + 0.057598 +  = 1.000000, objective value => 2.041575 
 159 )  0.340239 + 0.229923 + 0.085028 + 0.344811 +  = 1.000000, objective value => 1.082048 
 160 )  0.329551 + 0.238990 + 0.259395 + 0.172064 +  = 1.000000, objective value => 1.068103 
 161 )  0.314437 + 0.340685 + 0.337531 + 0.007347 +  = 1.000000, objective value => 1.102036 
 162 )  0.225561 + 0.007539 + 0.297912 + 0.468988 +  = 1.000000, objective value => 0.999328 
 163 )  0.227076 + 0.045522 + 0.362041 + 0.365362 +  = 1.000000, objective value => 1.089694 
 164 )  0.341630 + 0.170605 + 0.029174 + 0.458591 +  = 1.000000, objective value => 1.082048 
 165 )  0.026316 + 0.122208 + 0.298827 + 0.552649 +  = 1.000000, objective value => 2.486133 
 166 )  0.083416 + 0.392386 + 0.179008 + 0.345191 +  = 1.000000, objective value => 2.486133 
 167 )  0.267196 + 0.252052 + 0.215096 + 0.265656 +  = 1.000000, objective value => 1.166899 
 168 )  0.141244 + 0.020279 + 0.094517 + 0.743959 +  = 1.000000, objective value => 1.008201 
 169 )  0.352487 + 0.235888 + 0.047137 + 0.364488 +  = 1.000000, objective value => 1.082048 
 170 )  0.206219 + 0.386309 + 0.326077 + 0.081395 +  = 1.000000, objective value => 1.414948 
 171 )  0.272596 + 0.077960 + 0.009370 + 0.640074 +  = 1.000000, objective value => 1.008201 
 172 )  0.150621 + 0.154312 + 0.175890 + 0.519176 +  = 1.000000, objective value => 1.144300 
 173 )  0.244867 + 0.211268 + 0.227968 + 0.315897 +  = 1.000000, objective value => 1.068103 
 174 )  0.083115 + 0.209335 + 0.206406 + 0.501145 +  = 1.000000, objective value => 2.041575 
 175 )  0.357884 + 0.215175 + 0.140703 + 0.286238 +  = 1.000000, objective value => 1.082048 
 176 )  0.409633 + 0.427503 + 0.130447 + 0.032417 +  = 1.000000, objective value => 1.034137 
 177 )  0.306487 + 0.258911 + 0.260915 + 0.173687 +  = 1.000000, objective value => 1.068103 
 178 )  0.350444 + 0.183618 + 0.220855 + 0.245083 +  = 1.000000, objective value => 1.029964 
 179 )  0.283143 + 0.302130 + 0.171287 + 0.243441 +  = 1.000000, objective value => 1.112507 
 180 )  0.227877 + 0.074896 + 0.646950 + 0.050277 +  = 1.000000, objective value => 1.059139 
 181 )  0.310787 + 0.157736 + 0.278021 + 0.253456 +  = 1.000000, objective value => 1.088893 
 182 )  0.428170 + 0.070502 + 0.227655 + 0.273673 +  = 1.000000, objective value => 1.008201 
 183 )  0.202048 + 0.170908 + 0.040506 + 0.586537 +  = 1.000000, objective value => 1.026393 
 184 )  0.378658 + 0.325725 + 0.024112 + 0.271505 +  = 1.000000, objective value => 1.026393 
 185 )  0.451577 + 0.053973 + 0.069749 + 0.424701 +  = 1.000000, objective value => 1.008201 
 186 )  0.156966 + 0.421718 + 0.046287 + 0.375029 +  = 1.000000, objective value => 1.411500 
 187 )  0.404698 + 0.321431 + 0.156523 + 0.117347 +  = 1.000000, objective value => 1.068103 
 188 )  0.211414 + 0.233804 + 0.101751 + 0.453031 +  = 1.000000, objective value => 1.112507 
 189 )  0.124586 + 0.322106 + 0.397999 + 0.155309 +  = 1.000000, objective value => 2.041575 
 190 )  0.226210 + 0.353388 + 0.186165 + 0.234237 +  = 1.000000, objective value => 1.352965 
 191 )  0.360720 + 0.012647 + 0.364326 + 0.262307 +  = 1.000000, objective value => 0.999328 
 192 )  0.317926 + 0.320642 + 0.067301 + 0.294130 +  = 1.000000, objective value => 1.115124 
 193 )  0.013531 + 0.306351 + 0.186153 + 0.493965 +  = 1.000000, objective value => 2.604179 
 194 )  0.596998 + 0.095870 + 0.063720 + 0.243412 +  = 1.000000, objective value => 1.008201 
 195 )  0.250734 + 0.496984 + 0.103903 + 0.148380 +  = 1.000000, objective value => 1.369964 
 196 )  0.310553 + 0.235529 + 0.102107 + 0.351811 +  = 1.000000, objective value => 1.021745 
 197 )  0.442358 + 0.079297 + 0.038406 + 0.439940 +  = 1.000000, objective value => 1.008201 
 198 )  0.365856 + 0.216545 + 0.184589 + 0.233010 +  = 1.000000, objective value => 1.029964 
 199 )  0.395015 + 0.306335 + 0.260407 + 0.038242 +  = 1.000000, objective value => 1.068103 
 200 )  0.202451 + 0.388546 + 0.251511 + 0.157492 +  = 1.000000, objective value => 1.414948 
 201 )  0.387134 + 0.483197 + 0.030144 + 0.099526 +  = 1.000000, objective value => 1.034137 
 202 )  0.549662 + 0.019685 + 0.064924 + 0.365729 +  = 1.000000, objective value => 1.008201 
 203 )  0.101316 + 0.361168 + 0.066051 + 0.471465 +  = 1.000000, objective value => 1.763977 
 204 )  0.319966 + 0.281229 + 0.307904 + 0.090902 +  = 1.000000, objective value => 1.068103 
 205 )  0.302263 + 0.267703 + 0.046036 + 0.383998 +  = 1.000000, objective value => 1.026393 
 206 )  0.041088 + 0.392870 + 0.209169 + 0.356872 +  = 1.000000, objective value => 2.604179 
 207 )  0.096815 + 0.231823 + 0.315786 + 0.355576 +  = 1.000000, objective value => 2.041575 
 208 )  0.385940 + 0.365647 + 0.225432 + 0.022980 +  = 1.000000, objective value => 1.039718 
 209 )  0.009413 + 0.468836 + 0.346056 + 0.175694 +  = 1.000000, objective value => 2.604179 
 210 )  0.208696 + 0.352618 + 0.042903 + 0.395783 +  = 1.000000, objective value => 1.351162 
 211 )  0.208868 + 0.508912 + 0.108000 + 0.174219 +  = 1.000000, objective value => 2.041575 
 212 )  0.251265 + 0.184227 + 0.548621 + 0.015888 +  = 1.000000, objective value => 1.087958 
 213 )  0.037314 + 0.397160 + 0.190798 + 0.374728 +  = 1.000000, objective value => 2.604179 
 214 )  0.489774 + 0.206137 + 0.071416 + 0.232673 +  = 1.000000, objective value => 1.082048 
 215 )  0.597566 + 0.110490 + 0.057467 + 0.234477 +  = 1.000000, objective value => 1.008201 
 216 )  0.028940 + 0.283848 + 0.355241 + 0.331971 +  = 1.000000, objective value => 2.604179 
 217 )  0.032403 + 0.303229 + 0.264481 + 0.399887 +  = 1.000000, objective value => 2.604179 
 218 )  0.444840 + 0.221982 + 0.215258 + 0.117920 +  = 1.000000, objective value => 1.082048 
 219 )  0.370496 + 0.129653 + 0.121276 + 0.378575 +  = 1.000000, objective value => 1.042464 
 220 )  0.140278 + 0.209969 + 0.417880 + 0.231873 +  = 1.000000, objective value => 1.223080 
 221 )  0.449468 + 0.028431 + 0.193180 + 0.328921 +  = 1.000000, objective value => 1.008201 
 222 )  0.346208 + 0.334339 + 0.228561 + 0.090892 +  = 1.000000, objective value => 1.112507 
 223 )  0.163486 + 0.343127 + 0.383464 + 0.109924 +  = 1.000000, objective value => 2.041575 
 224 )  0.232603 + 0.187331 + 0.482843 + 0.097224 +  = 1.000000, objective value => 1.130695 
 225 )  0.176308 + 0.230727 + 0.288252 + 0.304713 +  = 1.000000, objective value => 1.198787 
 226 )  0.120811 + 0.059438 + 0.316168 + 0.503583 +  = 1.000000, objective value => 1.059139 
 227 )  0.323998 + 0.211103 + 0.370326 + 0.094573 +  = 1.000000, objective value => 1.055023 
 228 )  0.274774 + 0.011030 + 0.254952 + 0.459245 +  = 1.000000, objective value => 1.008201 
 229 )  0.459194 + 0.012691 + 0.423001 + 0.105114 +  = 1.000000, objective value => 1.008201 
 230 )  0.196136 + 0.150117 + 0.289558 + 0.364188 +  = 1.000000, objective value => 1.087958 
 231 )  0.081023 + 0.211579 + 0.232520 + 0.474878 +  = 1.000000, objective value => 2.041575 
 232 )  0.494416 + 0.009628 + 0.133253 + 0.362703 +  = 1.000000, objective value => 1.008201 
 233 )  0.142907 + 0.223415 + 0.052848 + 0.580830 +  = 1.000000, objective value => 1.352965 
 234 )  0.139062 + 0.216373 + 0.130423 + 0.514141 +  = 1.000000, objective value => 1.352965 
 235 )  0.204443 + 0.310619 + 0.272116 + 0.212821 +  = 1.000000, objective value => 1.352965 
 236 )  0.085905 + 0.460175 + 0.257735 + 0.196184 +  = 1.000000, objective value => 2.604179 
 237 )  0.406353 + 0.136772 + 0.181432 + 0.275443 +  = 1.000000, objective value => 1.042464 
 238 )  0.011111 + 0.102568 + 0.504368 + 0.381953 +  = 1.000000, objective value => 2.604179 
 239 )  0.221643 + 0.242672 + 0.211600 + 0.324085 +  = 1.000000, objective value => 1.144300 
 240 )  0.329860 + 0.119092 + 0.390458 + 0.160590 +  = 1.000000, objective value => 1.088893 
 241 )  0.292923 + 0.277749 + 0.340371 + 0.088956 +  = 1.000000, objective value => 1.144300 
 242 )  0.188143 + 0.256206 + 0.320127 + 0.235524 +  = 1.000000, objective value => 1.196730 
 243 )  0.125013 + 0.267872 + 0.145316 + 0.461798 +  = 1.000000, objective value => 1.347643 
 244 )  0.294874 + 0.175326 + 0.227940 + 0.301860 +  = 1.000000, objective value => 1.088893 
 245 )  0.399393 + 0.126668 + 0.180160 + 0.293778 +  = 1.000000, objective value => 1.042464 
 246 )  0.047531 + 0.490546 + 0.248841 + 0.213082 +  = 1.000000, objective value => 2.604179 
 247 )  0.207313 + 0.120150 + 0.291268 + 0.381269 +  = 1.000000, objective value => 1.055023 
 248 )  0.038965 + 0.280134 + 0.231291 + 0.449609 +  = 1.000000, objective value => 2.604179 
 249 )  0.352044 + 0.178079 + 0.152346 + 0.317531 +  = 1.000000, objective value => 1.082048 
 250 )  0.147054 + 0.061568 + 0.379484 + 0.411894 +  = 1.000000, objective value => 1.059139 
 251 )  0.221980 + 0.322677 + 0.218882 + 0.236461 +  = 1.000000, objective value => 1.161288 
 252 )  0.369378 + 0.209504 + 0.117138 + 0.303980 +  = 1.000000, objective value => 1.082048 
 253 )  0.050491 + 0.307952 + 0.320467 + 0.321090 +  = 1.000000, objective value => 2.604179 
 254 )  0.085887 + 0.236446 + 0.350347 + 0.327321 +  = 1.000000, objective value => 2.041575 
 255 )  0.011965 + 0.398582 + 0.054060 + 0.535393 +  = 1.000000, objective value => 2.604179 
 256 )  0.167375 + 0.348940 + 0.451725 + 0.031960 +  = 1.000000, objective value => 1.580129 
 257 )  0.326769 + 0.424050 + 0.123241 + 0.125940 +  = 1.000000, objective value => 1.204883 
 258 )  0.467710 + 0.108087 + 0.251229 + 0.172974 +  = 1.000000, objective value => 1.008201 
 259 )  0.403029 + 0.129049 + 0.288555 + 0.179367 +  = 1.000000, objective value => 1.029964 
 260 )  0.014821 + 0.333358 + 0.607547 + 0.044274 +  = 1.000000, objective value => 2.604179 
 261 )  0.277139 + 0.349277 + 0.155137 + 0.218447 +  = 1.000000, objective value => 1.112507 
 262 )  0.081558 + 0.429172 + 0.419378 + 0.069893 +  = 1.000000, objective value => 2.604179 
 263 )  0.362499 + 0.006428 + 0.407218 + 0.223856 +  = 1.000000, objective value => 0.999328 
 264 )  0.005154 + 0.806958 + 0.165174 + 0.022714 +  = 1.000000, objective value => 2.604179 
 265 )  0.267233 + 0.237314 + 0.237384 + 0.258069 +  = 1.000000, objective value => 1.028511 
 266 )  0.230092 + 0.435515 + 0.125055 + 0.209338 +  = 1.000000, objective value => 1.320300 
 267 )  0.162576 + 0.303929 + 0.203443 + 0.330052 +  = 1.000000, objective value => 1.414948 
 268 )  0.356883 + 0.140859 + 0.120848 + 0.381410 +  = 1.000000, objective value => 1.082048 
 269 )  0.128088 + 0.147351 + 0.559276 + 0.165284 +  = 1.000000, objective value => 1.376530 
 270 )  0.193246 + 0.445207 + 0.281911 + 0.079635 +  = 1.000000, objective value => 2.041575 
 271 )  0.247186 + 0.029035 + 0.498182 + 0.225598 +  = 1.000000, objective value => 1.089694 
 272 )  0.490109 + 0.156625 + 0.128785 + 0.224480 +  = 1.000000, objective value => 1.042464 
