 trial_no )----------variables-----------sum of variables--------objective value------------------
 1 )  0.001522 + 0.363197 + 0.342136 + 0.293146 +  = 1.000000, objective value => 0.015152 
 2 )  0.176009 + 0.269517 + 0.174378 + 0.380096 +  = 1.000000, objective value => 0.006098 
 3 )  0.066943 + 0.239113 + 0.413608 + 0.280337 +  = 1.000000, objective value => 0.007634 
 4 )  0.077046 + 0.630570 + 0.280652 + 0.011732 +  = 1.000000, objective value => 0.018182 
 5 )  0.213984 + 0.288399 + 0.260542 + 0.237075 +  = 1.000000, objective value => 0.006211 
 6 )  0.345084 + 0.173814 + 0.355282 + 0.125819 +  = 1.000000, objective value => 0.005917 
 7 )  0.002779 + 0.352390 + 0.395202 + 0.249629 +  = 1.000000, objective value => 0.018182 
 8 )  0.212299 + 0.031666 + 0.148748 + 0.607286 +  = 1.000000, objective value => 0.005882 
 9 )  0.182802 + 0.261984 + 0.402961 + 0.152253 +  = 1.000000, objective value => 0.006329 
 10 )  0.392242 + 0.076909 + 0.425198 + 0.105650 +  = 1.000000, objective value => 0.005814 
 11 )  0.196391 + 0.029447 + 0.395268 + 0.378893 +  = 1.000000, objective value => 0.006024 
 12 )  0.304405 + 0.049757 + 0.271852 + 0.373985 +  = 1.000000, objective value => 0.005376 
 13 )  0.046825 + 0.319849 + 0.425829 + 0.207496 +  = 1.000000, objective value => 0.018182 
 14 )  0.125219 + 0.055210 + 0.311140 + 0.508431 +  = 1.000000, objective value => 0.005988 
 15 )  0.178643 + 0.211985 + 0.337177 + 0.272195 +  = 1.000000, objective value => 0.005650 
 16 )  0.274548 + 0.248194 + 0.406086 + 0.071172 +  = 1.000000, objective value => 0.005747 
 17 )  0.447484 + 0.368499 + 0.046464 + 0.137554 +  = 1.000000, objective value => 0.006098 
 18 )  0.097176 + 0.232082 + 0.343106 + 0.327636 +  = 1.000000, objective value => 0.006993 
 19 )  0.059339 + 0.646583 + 0.028810 + 0.265269 +  = 1.000000, objective value => 0.018182 
 20 )  0.078171 + 0.422374 + 0.262031 + 0.237424 +  = 1.000000, objective value => 0.013889 
 21 )  0.563798 + 0.035402 + 0.188659 + 0.212141 +  = 1.000000, objective value => 0.005495 
 22 )  0.034070 + 0.287307 + 0.638047 + 0.040576 +  = 1.000000, objective value => 0.018182 
 23 )  0.491158 + 0.195826 + 0.067590 + 0.245426 +  = 1.000000, objective value => 0.005780 
 24 )  0.227473 + 0.172388 + 0.305672 + 0.294466 +  = 1.000000, objective value => 0.005682 
 25 )  0.257651 + 0.460239 + 0.279750 + 0.002360 +  = 1.000000, objective value => 0.006061 
 26 )  0.215489 + 0.410847 + 0.310333 + 0.063332 +  = 1.000000, objective value => 0.005682 
 27 )  0.799081 + 0.087267 + 0.080202 + 0.033451 +  = 1.000000, objective value => 0.005848 
 28 )  0.081418 + 0.376825 + 0.321215 + 0.220541 +  = 1.000000, objective value => 0.011765 
 29 )  0.317955 + 0.270499 + 0.290272 + 0.121274 +  = 1.000000, objective value => 0.005882 
 30 )  0.341376 + 0.394344 + 0.094923 + 0.169357 +  = 1.000000, objective value => 0.005848 
 31 )  0.181559 + 0.424937 + 0.165341 + 0.228164 +  = 1.000000, objective value => 0.007407 
 32 )  0.108946 + 0.461062 + 0.354054 + 0.075937 +  = 1.000000, objective value => 0.018182 
 33 )  0.149660 + 0.233749 + 0.282524 + 0.334067 +  = 1.000000, objective value => 0.006623 
 34 )  0.292544 + 0.009106 + 0.396664 + 0.301686 +  = 1.000000, objective value => 0.005814 
 35 )  0.269794 + 0.090021 + 0.119951 + 0.520234 +  = 1.000000, objective value => 0.005952 
 36 )  0.299791 + 0.426809 + 0.027909 + 0.245491 +  = 1.000000, objective value => 0.005988 
 37 )  0.207133 + 0.507215 + 0.270828 + 0.014824 +  = 1.000000, objective value => 0.013514 
 38 )  0.503939 + 0.192525 + 0.094037 + 0.209500 +  = 1.000000, objective value => 0.005814 
 39 )  0.190105 + 0.491557 + 0.142905 + 0.175433 +  = 1.000000, objective value => 0.006410 
 40 )  0.295117 + 0.144597 + 0.380602 + 0.179685 +  = 1.000000, objective value => 0.005780 
 41 )  0.355338 + 0.359258 + 0.063825 + 0.221579 +  = 1.000000, objective value => 0.005848 
 42 )  0.492796 + 0.141470 + 0.030477 + 0.335257 +  = 1.000000, objective value => 0.005495 
 43 )  0.043292 + 0.281510 + 0.280839 + 0.394360 +  = 1.000000, objective value => 0.010000 
 44 )  0.407814 + 0.347593 + 0.145024 + 0.099568 +  = 1.000000, objective value => 0.006098 
 45 )  0.126506 + 0.425655 + 0.300073 + 0.147767 +  = 1.000000, objective value => 0.008197 
 46 )  0.018483 + 0.439684 + 0.038520 + 0.503312 +  = 1.000000, objective value => 0.009259 
 47 )  0.225674 + 0.424258 + 0.097029 + 0.253039 +  = 1.000000, objective value => 0.006803 
 48 )  0.378470 + 0.324115 + 0.198982 + 0.098433 +  = 1.000000, objective value => 0.006098 
 49 )  0.074649 + 0.412715 + 0.378686 + 0.133950 +  = 1.000000, objective value => 0.018182 
 50 )  0.300661 + 0.308906 + 0.308626 + 0.081806 +  = 1.000000, objective value => 0.006211 
 51 )  0.347288 + 0.359935 + 0.107977 + 0.184801 +  = 1.000000, objective value => 0.005848 
 52 )  0.209653 + 0.408733 + 0.338255 + 0.043359 +  = 1.000000, objective value => 0.006667 
 53 )  0.036970 + 0.226755 + 0.240439 + 0.495836 +  = 1.000000, objective value => 0.008696 
 54 )  0.157099 + 0.025410 + 0.371829 + 0.445661 +  = 1.000000, objective value => 0.005682 
 55 )  0.166440 + 0.240529 + 0.244130 + 0.348901 +  = 1.000000, objective value => 0.006623 
 56 )  0.057930 + 0.349317 + 0.326240 + 0.266513 +  = 1.000000, objective value => 0.012500 
 57 )  0.275652 + 0.212991 + 0.360469 + 0.150888 +  = 1.000000, objective value => 0.005780 
 58 )  0.284693 + 0.024428 + 0.348673 + 0.342206 +  = 1.000000, objective value => 0.005376 
 59 )  0.261549 + 0.175809 + 0.478386 + 0.084256 +  = 1.000000, objective value => 0.005780 
 60 )  0.036520 + 0.512338 + 0.358520 + 0.092621 +  = 1.000000, objective value => 0.018182 
 61 )  0.092497 + 0.082364 + 0.796950 + 0.028188 +  = 1.000000, objective value => 0.006536 
 62 )  0.078308 + 0.128521 + 0.318778 + 0.474394 +  = 1.000000, objective value => 0.007407 
 63 )  0.439982 + 0.221673 + 0.136583 + 0.201761 +  = 1.000000, objective value => 0.005780 
 64 )  0.416215 + 0.445821 + 0.107388 + 0.030576 +  = 1.000000, objective value => 0.005747 
 65 )  0.248112 + 0.304160 + 0.182837 + 0.264890 +  = 1.000000, objective value => 0.006061 
 66 )  0.672283 + 0.074723 + 0.023704 + 0.229290 +  = 1.000000, objective value => 0.005495 
 67 )  0.403003 + 0.294823 + 0.196085 + 0.106089 +  = 1.000000, objective value => 0.005882 
 68 )  0.408095 + 0.422848 + 0.107564 + 0.061493 +  = 1.000000, objective value => 0.006098 
 69 )  0.187114 + 0.240472 + 0.457259 + 0.115154 +  = 1.000000, objective value => 0.005952 
 70 )  0.273522 + 0.380126 + 0.126513 + 0.219839 +  = 1.000000, objective value => 0.007092 
 71 )  0.241617 + 0.140959 + 0.264951 + 0.352473 +  = 1.000000, objective value => 0.005747 
 72 )  0.035394 + 0.772615 + 0.068912 + 0.123079 +  = 1.000000, objective value => 0.018182 
 73 )  0.176142 + 0.184178 + 0.345462 + 0.294217 +  = 1.000000, objective value => 0.005587 
 74 )  0.484350 + 0.011119 + 0.272454 + 0.232077 +  = 1.000000, objective value => 0.005495 
 75 )  0.283725 + 0.271648 + 0.233068 + 0.211560 +  = 1.000000, objective value => 0.006061 
 76 )  0.355933 + 0.264711 + 0.284525 + 0.094831 +  = 1.000000, objective value => 0.005882 
 77 )  0.566367 + 0.156943 + 0.240124 + 0.036567 +  = 1.000000, objective value => 0.005814 
 78 )  0.191790 + 0.195916 + 0.437927 + 0.174367 +  = 1.000000, objective value => 0.005682 
 79 )  0.012242 + 0.220782 + 0.411970 + 0.355006 +  = 1.000000, objective value => 0.007692 
 80 )  0.045549 + 0.302216 + 0.437941 + 0.214295 +  = 1.000000, objective value => 0.013889 
 81 )  0.025228 + 0.253188 + 0.171090 + 0.550493 +  = 1.000000, objective value => 0.008065 
 82 )  0.281602 + 0.239228 + 0.188750 + 0.290420 +  = 1.000000, objective value => 0.006061 
 83 )  0.365811 + 0.017961 + 0.388634 + 0.227594 +  = 1.000000, objective value => 0.005495 
 84 )  0.384046 + 0.151192 + 0.248615 + 0.216148 +  = 1.000000, objective value => 0.005917 
 85 )  0.053827 + 0.418979 + 0.159834 + 0.367361 +  = 1.000000, objective value => 0.009174 
 86 )  0.244433 + 0.254040 + 0.310643 + 0.190883 +  = 1.000000, objective value => 0.006061 
 87 )  0.296359 + 0.269256 + 0.192698 + 0.241687 +  = 1.000000, objective value => 0.006061 
 88 )  0.152988 + 0.245671 + 0.148682 + 0.452658 +  = 1.000000, objective value => 0.006494 
 89 )  0.310261 + 0.210592 + 0.319466 + 0.159682 +  = 1.000000, objective value => 0.006061 
 90 )  0.332951 + 0.162607 + 0.177914 + 0.326528 +  = 1.000000, objective value => 0.005848 
 91 )  0.125101 + 0.330667 + 0.315388 + 0.228845 +  = 1.000000, objective value => 0.007407 
 92 )  0.271703 + 0.342677 + 0.170623 + 0.214996 +  = 1.000000, objective value => 0.006061 
 93 )  0.185605 + 0.006192 + 0.549791 + 0.258413 +  = 1.000000, objective value => 0.005848 
 94 )  0.478568 + 0.029460 + 0.086238 + 0.405734 +  = 1.000000, objective value => 0.005495 
 95 )  0.080097 + 0.880883 + 0.002113 + 0.036907 +  = 1.000000, objective value => 0.018182 
